Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,57,0,7,2,12,40,68
ODS,23,8,0,7,2,6,40,68
Piráti,22,5,0,5,8,4,40,68
SPD,19,13,0,4,0,2,40,68
ČSSD,14,6,0,3,0,5,40,68
KSČM,15,9,0,2,2,2,40,68
KDU-ČSL,10,7,0,1,0,2,40,68
TOP09,7,2,0,4,0,1,40,68
STAN,6,2,0,0,0,4,40,68
Nezařaz,6,1,0,1,2,2,40,68
Celkem,200,110,0,34,16,40,40,68
