Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,34,3,30,10,18,56
ODS,25,18,0,3,0,4,18,56
Piráti,22,0,19,1,1,1,18,56
SPD,22,0,1,0,20,1,18,56
ČSSD,15,1,5,1,5,3,18,56
KSČM,15,0,9,1,3,2,18,56
KDU-ČSL,10,7,2,0,0,1,18,56
TOP09,7,3,1,2,0,1,18,56
STAN,6,2,0,1,0,3,18,56
Celkem,200,32,71,12,59,26,18,56
