Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,2,1,36,39,56,312
ODS,23,5,0,0,0,18,56,312
Piráti,22,11,0,0,0,11,56,312
SPD,19,5,0,1,0,13,56,312
ČSSD,14,0,0,0,5,9,56,312
KSČM,15,0,0,0,5,10,56,312
KDU-ČSL,10,3,0,0,0,7,56,312
TOP09,7,1,0,0,0,6,56,312
STAN,6,2,0,0,0,4,56,312
Nezařaz,6,0,0,0,0,6,56,312
Celkem,200,27,2,2,46,123,56,312
