Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,66,0,6,6,28,253
ODS,23,20,0,0,2,1,28,253
Piráti,22,21,0,0,0,1,28,253
SPD,19,15,0,0,0,4,28,253
ČSSD,15,0,9,0,5,1,28,253
KSČM,15,0,7,0,7,1,28,253
KDU-ČSL,10,9,0,0,1,0,28,253
TOP09,7,6,0,1,0,0,28,253
STAN,6,5,0,0,0,1,28,253
Nezařaz,5,4,0,0,0,1,28,253
Celkem,200,80,82,1,21,16,28,253
