Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,33,0,6,39,41,63
ODS,23,12,0,0,0,11,41,63
Piráti,22,11,0,0,0,11,41,63
SPD,19,10,0,0,0,9,41,63
ČSSD,14,0,6,0,0,8,41,63
KSČM,15,0,7,0,1,7,41,63
KDU-ČSL,10,5,0,0,0,5,41,63
TOP09,7,3,0,0,0,4,41,63
STAN,6,2,0,0,0,4,41,63
Nezařaz,6,3,0,0,0,3,41,63
Celkem,200,46,46,0,7,101,41,63
