Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,61,0,5,3,9,18,198
ODS,25,11,0,4,1,9,18,198
Piráti,22,19,0,0,1,2,18,198
SPD,22,18,0,0,1,3,18,198
ČSSD,15,10,0,2,0,3,18,198
KSČM,15,12,0,2,0,1,18,198
KDU-ČSL,10,6,0,1,1,2,18,198
TOP09,7,4,0,1,0,2,18,198
STAN,6,4,0,0,1,1,18,198
Celkem,200,145,0,15,8,32,18,198
