Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,33,0,0,6,39,42,25
ODS,23,6,0,0,7,10,42,25
Piráti,22,10,0,0,1,11,42,25
SPD,20,9,0,0,1,10,42,25
ČSSD,14,5,0,0,2,7,42,25
KSČM,15,7,0,0,1,7,42,25
KDU-ČSL,10,5,0,0,0,5,42,25
TOP09,7,1,0,0,2,4,42,25
STAN,6,0,0,0,3,3,42,25
Nezařaz,5,2,0,0,1,2,42,25
Celkem,200,78,0,0,24,98,42,25
