Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,45,0,6,8,19,6,77
ODS,25,15,0,6,2,2,6,77
Piráti,22,15,0,1,1,5,6,77
SPD,22,12,0,0,0,10,6,77
ČSSD,15,6,0,3,0,6,6,77
KSČM,15,8,0,2,4,1,6,77
KDU-ČSL,10,7,0,0,0,3,6,77
TOP09,7,5,0,1,0,1,6,77
STAN,6,3,0,0,2,1,6,77
Celkem,200,116,0,19,17,48,6,77
