Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,31,0,37,9,1,44,152
ODS,23,6,0,5,4,8,44,152
Piráti,22,10,0,12,0,0,44,152
SPD,20,5,0,14,1,0,44,152
ČSSD,14,3,0,4,5,2,44,152
KSČM,15,3,0,0,6,6,44,152
KDU-ČSL,10,4,0,4,1,1,44,152
TOP09,7,2,0,3,1,1,44,152
STAN,6,2,0,2,1,1,44,152
Nezařaz,5,2,0,2,1,0,44,152
Celkem,200,68,0,83,29,20,44,152
