Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,19,1,19,38,56,267
ODS,23,0,8,0,2,13,56,267
Piráti,22,11,0,1,0,10,56,267
SPD,19,0,0,1,9,9,56,267
ČSSD,14,1,3,0,4,6,56,267
KSČM,15,0,5,0,3,7,56,267
KDU-ČSL,10,4,0,1,0,5,56,267
TOP09,7,1,0,0,1,5,56,267
STAN,6,2,0,1,0,3,56,267
Nezařaz,6,0,3,0,0,3,56,267
Celkem,200,20,38,5,38,99,56,267
