Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,70,0,0,3,5,23,38
ODS,25,22,0,0,0,3,23,38
Piráti,22,19,0,1,0,2,23,38
SPD,22,18,0,0,1,3,23,38
ČSSD,15,15,0,0,0,0,23,38
KSČM,15,13,0,0,1,1,23,38
KDU-ČSL,10,9,0,0,0,1,23,38
TOP09,7,5,0,0,1,1,23,38
STAN,6,6,0,0,0,0,23,38
Celkem,200,177,0,1,6,16,23,38
