Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,32,0,42,3,33,8
ODS,23,19,0,0,0,4,33,8
Piráti,22,21,0,1,0,0,33,8
SPD,19,0,0,3,13,3,33,8
ČSSD,15,8,2,2,0,3,33,8
KSČM,15,0,0,0,15,0,33,8
KDU-ČSL,10,8,0,1,0,1,33,8
TOP09,7,7,0,0,0,0,33,8
STAN,6,6,0,0,0,0,33,8
Nezařaz,5,0,0,0,4,1,33,8
Celkem,200,70,34,7,74,15,33,8
