Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,0,0,37,40,44,208
ODS,23,6,0,0,6,11,44,208
Piráti,22,6,0,0,5,11,44,208
SPD,20,4,0,0,6,10,44,208
ČSSD,14,0,0,1,7,6,44,208
KSČM,15,0,0,0,7,8,44,208
KDU-ČSL,10,1,0,0,4,5,44,208
TOP09,7,2,0,0,1,4,44,208
STAN,6,2,0,0,1,3,44,208
Nezařaz,5,0,0,0,3,2,44,208
Celkem,200,22,0,1,77,100,44,208
