Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,9,6,56,6,39,54
ODS,23,17,0,6,0,0,39,54
Piráti,22,22,0,0,0,0,39,54
SPD,19,16,0,2,0,1,39,54
ČSSD,15,5,1,4,4,1,39,54
KSČM,15,12,0,3,0,0,39,54
KDU-ČSL,10,6,0,3,0,1,39,54
TOP09,7,1,0,4,0,2,39,54
STAN,6,4,0,2,0,0,39,54
Nezařaz,5,2,0,1,1,1,39,54
Celkem,200,86,10,31,61,12,39,54
