Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,76,0,0,0,2,39,235
ODS,23,21,0,1,1,0,39,235
Piráti,22,21,0,1,0,0,39,235
SPD,19,12,0,3,1,3,39,235
ČSSD,15,13,0,1,0,1,39,235
KSČM,15,14,0,0,0,1,39,235
KDU-ČSL,10,9,0,0,0,1,39,235
TOP09,7,4,0,0,0,3,39,235
STAN,6,5,0,1,0,0,39,235
Nezařaz,5,1,0,0,2,2,39,235
Celkem,200,176,0,7,4,13,39,235
