Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,54,5,4,14,7,54
ODS,25,20,0,3,0,2,7,54
Piráti,22,2,9,0,10,1,7,54
SPD,22,0,22,0,0,0,7,54
ČSSD,15,8,1,5,0,1,7,54
KSČM,15,0,0,3,11,1,7,54
KDU-ČSL,10,8,0,1,0,1,7,54
TOP09,7,5,0,0,0,2,7,54
STAN,6,6,0,0,0,0,7,54
Celkem,200,50,86,17,25,22,7,54
