Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,7,65
Andrej Babiš,ANO,M,7,65
Andrea Babišová,ANO,A,7,65
Margita Balaštíková,ANO,A,7,65
Josef Bělica,ANO,0,7,65
Stanislav Berkovec,ANO,A,7,65
Jiří Bláha,ANO,A,7,65
Richard Brabec,ANO,M,7,65
Milan Brázdil,ANO,M,7,65
Andrea Brzobohatá,ANO,A,7,65
Jaroslav Bžoch,ANO,A,7,65
Klára Dostálová,ANO,A,7,65
Lenka Dražilová,ANO,Z,7,65
Jaroslav Faltýnek,ANO,A,7,65
Kamal Farhan,ANO,A,7,65
Milan Feranec,ANO,A,7,65
Eva Fialová,ANO,A,7,65
Stanislav Fridrich,ANO,A,7,65
Josef Hájek,ANO,0,7,65
Milan Hnilička,ANO,A,7,65
Ivan Jáč,ANO,0,7,65
Miloslav Janulík,ANO,A,7,65
Aleš Juchelka,ANO,A,7,65
Pavel Juříček,ANO,A,7,65
Adam Kalous,ANO,A,7,65
David Kasal,ANO,A,7,65
Tomáš Kohoutek,ANO,A,7,65
Martin Kolovratník,ANO,0,7,65
Barbora Kořanová,ANO,A,7,65
Josef Kott,ANO,A,7,65
Robert Králíček,ANO,A,7,65
Roman Kubíček,ANO,A,7,65
Jan Kubík,ANO,A,7,65
Jaroslav Kytýr,ANO,A,7,65
Taťána Malá,ANO,A,7,65
Přemysl Mališ,ANO,A,7,65
Jiří Mašek,ANO,0,7,65
Eva Matyášová,ANO,M,7,65
Radka Maxová,ANO,0,7,65
Marcela Melková,ANO,A,7,65
Jana Mračková Vildumetzová,ANO,A,7,65
Patrik Nacher,ANO,A,7,65
Marek Novák,ANO,A,7,65
Monika Oborná,ANO,A,7,65
Ladislav Okleštěk,ANO,A,7,65
Zuzana Ožanová,ANO,A,7,65
Jana Pastuchová,ANO,A,7,65
Robert Pelikán,ANO,A,7,65
František Petrtýl,ANO,A,7,65
Pavel Plzák,ANO,A,7,65
Milan Pour,ANO,A,7,65
David Pražák,ANO,A,7,65
Věra Procházková,ANO,Z,7,65
Pavel Pustějovský,ANO,A,7,65
Karel Rais,ANO,A,7,65
Michal Ratiborský,ANO,A,7,65
Jan Richter,ANO,M,7,65
Miloslava Rutová,ANO,0,7,65
Pavel Růžička,ANO,A,7,65
Jan Řehounek,ANO,A,7,65
Petr Sadovský,ANO,A,7,65
Jan Schiller,ANO,A,7,65
Pavel Staněk,ANO,M,7,65
Martin Stropnický,ANO,A,7,65
Jiří Strýček,ANO,A,7,65
Karla Šlechtová,ANO,0,7,65
Julius Špičák,ANO,A,7,65
David Štolpa,ANO,A,7,65
Dan Ťok,ANO,M,7,65
Karel Tureček,ANO,Z,7,65
Helena Válková,ANO,0,7,65
Adam Vojtěch,ANO,A,7,65
Jan Volný,ANO,0,7,65
Radek Vondráček,ANO,M,7,65
Ivo Vondrák,ANO,A,7,65
Petr Vrána,ANO,A,7,65
Rostislav Vyzula,ANO,Z,7,65
Radek Zlesák,ANO,M,7,65
Ivan Adamec,ODS,A,7,65
Jan Bauer,ODS,A,7,65
Martin Baxa,ODS,A,7,65
Petr Beitl,ODS,A,7,65
Marek Benda,ODS,A,7,65
Stanislav Blaha,ODS,M,7,65
Pavel Blažek,ODS,A,7,65
Jana Černochová,ODS,A,7,65
Petr Fiala,ODS,0,7,65
Jakub Janda,ODS,A,7,65
Václav Klaus,ODS,A,7,65
Karel Krejza,ODS,0,7,65
Martin Kupka,ODS,A,7,65
Zuzana Majerová Zahradníková,ODS,M,7,65
Jaroslav Martinů,ODS,A,7,65
Ilona Mauritzová,ODS,A,7,65
Vojtěch Munzar,ODS,A,7,65
Miroslava Němcová,ODS,A,7,65
Jan Skopeček,ODS,A,7,65
Zbyněk Stanjura,ODS,0,7,65
Bohuslav Svoboda,ODS,A,7,65
Jiří Ventruba,ODS,A,7,65
Veronika Vrecionová,ODS,A,7,65
Jan Zahradník,ODS,A,7,65
Pavel Žáček,ODS,A,7,65
Dana Balcarová,Piráti,A,7,65
Lukáš Bartoň,Piráti,A,7,65
Ivan Bartoš,Piráti,A,7,65
Lukáš Černohorský,Piráti,A,7,65
František Elfmark,Piráti,A,7,65
Mikuláš Ferjenčík,Piráti,A,7,65
Radek Holomčík,Piráti,A,7,65
Martin Jiránek,Piráti,A,7,65
Lukáš Kolářík,Piráti,A,7,65
František Kopřiva,Piráti,A,7,65
Lenka Kozlová,Piráti,A,7,65
Jan Lipavský,Piráti,A,7,65
Tomáš Martínek,Piráti,A,7,65
Jakub Michálek,Piráti,A,7,65
Mikuláš Peksa,Piráti,A,7,65
Vojtěch Pikal,Piráti,0,7,65
Ondřej Polanský,Piráti,A,7,65
Jan Pošvář,Piráti,A,7,65
Ondřej Profant,Piráti,A,7,65
Olga Richterová,Piráti,A,7,65
Petr Třešňák,Piráti,A,7,65
Tomáš Vymazal,Piráti,M,7,65
Marian Bojko,SPD,A,7,65
Jaroslav Dvořák,SPD,A,7,65
Radim Fiala,SPD,0,7,65
Jaroslav Holík,SPD,A,7,65
Jan Hrnčíř,SPD,A,7,65
Tereza Hyťhová,SPD,M,7,65
Monika Jarošová,SPD,A,7,65
Pavel Jelínek,SPD,A,7,65
Jiří Kobza,SPD,M,7,65
Jiří Kohoutek,SPD,A,7,65
Radek Koten,SPD,A,7,65
Jana Levová,SPD,A,7,65
Karla Maříková,SPD,A,7,65
Ivana Nevludová,SPD,A,7,65
Tomio Okamura,SPD,A,7,65
Zdeněk Podal,SPD,A,7,65
Miloslav Rozner,SPD,A,7,65
Radek Rozvoral,SPD,A,7,65
Lucie Šafránková,SPD,A,7,65
Lubomír Španěl,SPD,A,7,65
Radovan Vích,SPD,0,7,65
Lubomír Volný,SPD,A,7,65
Jiří Běhounek,ČSSD,A,7,65
Jan Birke,ČSSD,A,7,65
Petr Dolínek,ČSSD,M,7,65
Jaroslav Foldyna,ČSSD,0,7,65
Alena Gajdůšková,ČSSD,0,7,65
Jan Hamáček,ČSSD,M,7,65
Tomáš Hanzel,ČSSD,A,7,65
Milan Chovanec,ČSSD,A,7,65
Jan Chvojka,ČSSD,A,7,65
Roman Onderka,ČSSD,A,7,65
Bohuslav Sobotka,ČSSD,A,7,65
Antonín Staněk,ČSSD,A,7,65
Kateřina Valachová,ČSSD,A,7,65
Ondřej Veselý,ČSSD,A,7,65
Lubomír Zaorálek,ČSSD,0,7,65
Hana Aulická Jírovcová,KSČM,0,7,65
Alexander Černý,KSČM,A,7,65
Jiří Dolejš,KSČM,A,7,65
Vojtěch Filip,KSČM,0,7,65
Miroslav Grebeníček,KSČM,0,7,65
Stanislav Grospič,KSČM,A,7,65
Vladimír Koníček,KSČM,A,7,65
Pavel Kováčik,KSČM,0,7,65
Leo Luzar,KSČM,M,7,65
Květa Matušovská,KSČM,M,7,65
Zdeněk Ondráček,KSČM,A,7,65
Daniel Pawlas,KSČM,A,7,65
Ivo Pojezný,KSČM,A,7,65
Jiří Valenta,KSČM,A,7,65
Miloslava Vostrá,KSČM,0,7,65
Jan Bartošek,KDU-ČSL,0,7,65
Pavel Bělobrádek,KDU-ČSL,0,7,65
Ondřej Benešík,KDU-ČSL,M,7,65
Jan Čižinský,KDU-ČSL,A,7,65
Pavla Golasowská,KDU-ČSL,0,7,65
Stanislav Juránek,KDU-ČSL,0,7,65
Marian Jurečka,KDU-ČSL,A,7,65
Vít Kaňkovský,KDU-ČSL,A,7,65
Jiří Mihola,KDU-ČSL,A,7,65
Marek Výborný,KDU-ČSL,A,7,65
Dominik Feri,TOP09,0,7,65
Miroslav Kalousek,TOP09,A,7,65
Helena Langšádlová,TOP09,0,7,65
Markéta Pekarová Adamová,TOP09,A,7,65
Karel Schwarzenberg,TOP09,A,7,65
František Vácha,TOP09,M,7,65
Vlastimil Válek,TOP09,A,7,65
Jan Farský,STAN,A,7,65
Petr Gazdík,STAN,A,7,65
Věra Kovářová,STAN,A,7,65
Jana Krutáková,STAN,A,7,65
Petr Pávek,STAN,A,7,65
Vít Rakušan,STAN,0,7,65
