Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,61,0,3,3,11,39,189
ODS,23,15,0,2,2,4,39,189
Piráti,22,18,0,0,2,2,39,189
SPD,19,13,0,0,1,5,39,189
ČSSD,15,6,0,1,0,8,39,189
KSČM,15,8,0,1,3,3,39,189
KDU-ČSL,10,5,0,0,2,3,39,189
TOP09,7,3,0,0,1,3,39,189
STAN,6,3,0,1,0,2,39,189
Nezařaz,5,3,0,0,1,1,39,189
Celkem,200,135,0,8,15,42,39,189
