Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,56,82
Andrej Babiš,ANO,M,56,82
Andrea Babišová,ANO,Z,56,82
Ondřej Babka,ANO,Z,56,82
Margita Balaštíková,ANO,Z,56,82
Josef Bělica,ANO,M,56,82
Stanislav Berkovec,ANO,Z,56,82
Jiří Bláha,ANO,M,56,82
Irena Blažková,ANO,Z,56,82
Richard Brabec,ANO,M,56,82
Milan Brázdil,ANO,Z,56,82
Andrea Brzobohatá,ANO,M,56,82
Jaroslav Bžoch,ANO,Z,56,82
Monika Červíčková,ANO,M,56,82
Klára Dostálová,ANO,M,56,82
Lenka Dražilová,ANO,M,56,82
Jaroslav Faltýnek,ANO,Z,56,82
Kamal Farhan,ANO,Z,56,82
Milan Feranec,ANO,Z,56,82
Eva Fialová,ANO,Z,56,82
Stanislav Fridrich,ANO,M,56,82
Josef Hájek,ANO,M,56,82
Milan Hnilička,ANO,M,56,82
Ivan Jáč,ANO,M,56,82
Miloslav Janulík,ANO,M,56,82
Aleš Juchelka,ANO,Z,56,82
Pavel Juříček,ANO,M,56,82
Iva Kalátová,ANO,M,56,82
Adam Kalous,ANO,Z,56,82
David Kasal,ANO,M,56,82
Tomáš Kohoutek,ANO,Z,56,82
Martin Kolovratník,ANO,M,56,82
Barbora Kořanová,ANO,Z,56,82
Josef Kott,ANO,Z,56,82
Robert Králíček,ANO,Z,56,82
Roman Kubíček,ANO,Z,56,82
Jan Kubík,ANO,Z,56,82
Jaroslav Kytýr,ANO,Z,56,82
Taťána Malá,ANO,Z,56,82
Přemysl Mališ,ANO,Z,56,82
Jiří Mašek,ANO,M,56,82
Eva Matyášová,ANO,M,56,82
Marcela Melková,ANO,Z,56,82
Jana Mračková Vildumetzová,ANO,M,56,82
Patrik Nacher,ANO,M,56,82
Marek Novák,ANO,Z,56,82
Monika Oborná,ANO,Z,56,82
Ladislav Okleštěk,ANO,M,56,82
Zuzana Ožanová,ANO,M,56,82
Jana Pastuchová,ANO,M,56,82
František Petrtýl,ANO,M,56,82
Pavel Plzák,ANO,Z,56,82
Milan Pour,ANO,Z,56,82
David Pražák,ANO,M,56,82
Věra Procházková,ANO,M,56,82
Pavel Pustějovský,ANO,Z,56,82
Karel Rais,ANO,M,56,82
Michal Ratiborský,ANO,Z,56,82
Jan Richter,ANO,M,56,82
Miloslava Rutová,ANO,M,56,82
Pavel Růžička,ANO,M,56,82
Jan Řehounek,ANO,Z,56,82
Petr Sadovský,ANO,M,56,82
Jan Schiller,ANO,M,56,82
Pavel Staněk,ANO,M,56,82
Jiří Strýček,ANO,Z,56,82
Karla Šlechtová,ANO,M,56,82
Julius Špičák,ANO,Z,56,82
David Štolpa,ANO,Z,56,82
Karel Tureček,ANO,M,56,82
Helena Válková,ANO,Z,56,82
Petr Venhoda,ANO,M,56,82
Adam Vojtěch,ANO,M,56,82
Jan Volný,ANO,M,56,82
Radek Vondráček,ANO,Z,56,82
Ivo Vondrák,ANO,M,56,82
Rostislav Vyzula,ANO,M,56,82
Radek Zlesák,ANO,M,56,82
Ivan Adamec,ODS,A,56,82
Jan Bauer,ODS,A,56,82
Martin Baxa,ODS,M,56,82
Petr Beitl,ODS,M,56,82
Marek Benda,ODS,Z,56,82
Petr Bendl,ODS,M,56,82
Stanislav Blaha,ODS,A,56,82
Pavel Blažek,ODS,M,56,82
Jana Černochová,ODS,M,56,82
Petr Fiala,ODS,M,56,82
Jakub Janda,ODS,A,56,82
Karel Krejza,ODS,M,56,82
Martin Kupka,ODS,M,56,82
Jaroslav Martinů,ODS,M,56,82
Ilona Mauritzová,ODS,M,56,82
Vojtěch Munzar,ODS,A,56,82
Miroslava Němcová,ODS,M,56,82
Jan Skopeček,ODS,M,56,82
Zbyněk Stanjura,ODS,A,56,82
Bohuslav Svoboda,ODS,A,56,82
