Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,0,1,68,8,39,205
ODS,23,0,0,1,21,1,39,205
Piráti,22,0,0,1,21,0,39,205
SPD,19,0,0,1,15,3,39,205
ČSSD,15,0,0,2,9,4,39,205
KSČM,15,1,0,1,11,2,39,205
KDU-ČSL,10,0,0,0,8,2,39,205
TOP09,7,2,0,0,3,2,39,205
STAN,6,1,0,2,3,0,39,205
Nezařaz,5,0,0,0,4,1,39,205
Celkem,200,5,0,9,163,23,39,205
