Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,31,91
Andrej Babiš,ANO,M,31,91
Andrea Babišová,ANO,A,31,91
Ondřej Babka,ANO,Z,31,91
Margita Balaštíková,ANO,Z,31,91
Josef Bělica,ANO,Z,31,91
Stanislav Berkovec,ANO,Z,31,91
Jiří Bláha,ANO,Z,31,91
Richard Brabec,ANO,Z,31,91
Milan Brázdil,ANO,Z,31,91
Andrea Brzobohatá,ANO,A,31,91
Jaroslav Bžoch,ANO,Z,31,91
Monika Červíčková,ANO,Z,31,91
Klára Dostálová,ANO,Z,31,91
Lenka Dražilová,ANO,Z,31,91
Jaroslav Faltýnek,ANO,Z,31,91
Kamal Farhan,ANO,Z,31,91
Milan Feranec,ANO,Z,31,91
Eva Fialová,ANO,Z,31,91
Stanislav Fridrich,ANO,Z,31,91
Josef Hájek,ANO,Z,31,91
Milan Hnilička,ANO,Z,31,91
Ivan Jáč,ANO,Z,31,91
Miloslav Janulík,ANO,Z,31,91
Aleš Juchelka,ANO,Z,31,91
Pavel Juříček,ANO,M,31,91
Iva Kalátová,ANO,M,31,91
Adam Kalous,ANO,Z,31,91
David Kasal,ANO,Z,31,91
Tomáš Kohoutek,ANO,Z,31,91
Martin Kolovratník,ANO,M,31,91
Barbora Kořanová,ANO,Z,31,91
Josef Kott,ANO,Z,31,91
Robert Králíček,ANO,M,31,91
Roman Kubíček,ANO,Z,31,91
Jan Kubík,ANO,Z,31,91
Jaroslav Kytýr,ANO,Z,31,91
Taťána Malá,ANO,Z,31,91
Přemysl Mališ,ANO,Z,31,91
Jiří Mašek,ANO,A,31,91
Eva Matyášová,ANO,Z,31,91
Marcela Melková,ANO,Z,31,91
Jana Mračková Vildumetzová,ANO,Z,31,91
Patrik Nacher,ANO,A,31,91
Marek Novák,ANO,Z,31,91
Monika Oborná,ANO,Z,31,91
Ladislav Okleštěk,ANO,M,31,91
Zuzana Ožanová,ANO,Z,31,91
Jana Pastuchová,ANO,Z,31,91
František Petrtýl,ANO,Z,31,91
Pavel Plzák,ANO,Z,31,91
Milan Pour,ANO,Z,31,91
David Pražák,ANO,Z,31,91
Věra Procházková,ANO,A,31,91
Pavel Pustějovský,ANO,Z,31,91
Karel Rais,ANO,Z,31,91
Michal Ratiborský,ANO,Z,31,91
Jan Richter,ANO,Z,31,91
Miloslava Rutová,ANO,Z,31,91
Pavel Růžička,ANO,Z,31,91
Jan Řehounek,ANO,Z,31,91
Petr Sadovský,ANO,Z,31,91
Jan Schiller,ANO,Z,31,91
Pavel Staněk,ANO,Z,31,91
Jiří Strýček,ANO,Z,31,91
Karla Šlechtová,ANO,Z,31,91
Julius Špičák,ANO,Z,31,91
David Štolpa,ANO,Z,31,91
Karel Tureček,ANO,Z,31,91
Helena Válková,ANO,Z,31,91
Petr Venhoda,ANO,Z,31,91
Adam Vojtěch,ANO,Z,31,91
Jan Volný,ANO,Z,31,91
Radek Vondráček,ANO,Z,31,91
Ivo Vondrák,ANO,Z,31,91
