Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,54,41
Andrej Babiš,ANO,Z,54,41
Andrea Babišová,ANO,M,54,41
Ondřej Babka,ANO,A,54,41
Margita Balaštíková,ANO,A,54,41
Josef Bělica,ANO,M,54,41
Stanislav Berkovec,ANO,A,54,41
Jiří Bláha,ANO,A,54,41
Richard Brabec,ANO,A,54,41
Milan Brázdil,ANO,Z,54,41
Andrea Brzobohatá,ANO,A,54,41
Jaroslav Bžoch,ANO,A,54,41
Monika Červíčková,ANO,A,54,41
Klára Dostálová,ANO,M,54,41
Lenka Dražilová,ANO,A,54,41
Jaroslav Faltýnek,ANO,A,54,41
Kamal Farhan,ANO,A,54,41
Milan Feranec,ANO,A,54,41
Eva Fialová,ANO,Z,54,41
Stanislav Fridrich,ANO,A,54,41
Josef Hájek,ANO,A,54,41
Milan Hnilička,ANO,M,54,41
Ivan Jáč,ANO,A,54,41
Miloslav Janulík,ANO,A,54,41
Aleš Juchelka,ANO,Z,54,41
Pavel Juříček,ANO,Z,54,41
Iva Kalátová,ANO,A,54,41
Adam Kalous,ANO,A,54,41
David Kasal,ANO,Z,54,41
Tomáš Kohoutek,ANO,A,54,41
Martin Kolovratník,ANO,A,54,41
Barbora Kořanová,ANO,A,54,41
Josef Kott,ANO,A,54,41
Robert Králíček,ANO,Z,54,41
Roman Kubíček,ANO,A,54,41
Jan Kubík,ANO,A,54,41
Jaroslav Kytýr,ANO,Z,54,41
Taťána Malá,ANO,Z,54,41
Přemysl Mališ,ANO,A,54,41
Jiří Mašek,ANO,A,54,41
Eva Matyášová,ANO,Z,54,41
Marcela Melková,ANO,A,54,41
Jana Mračková Vildumetzová,ANO,A,54,41
Patrik Nacher,ANO,Z,54,41
Marek Novák,ANO,Z,54,41
Monika Oborná,ANO,Z,54,41
Ladislav Okleštěk,ANO,M,54,41
Zuzana Ožanová,ANO,A,54,41
Jana Pastuchová,ANO,Z,54,41
František Petrtýl,ANO,A,54,41
Pavel Plzák,ANO,M,54,41
Milan Pour,ANO,Z,54,41
David Pražák,ANO,A,54,41
Věra Procházková,ANO,M,54,41
Pavel Pustějovský,ANO,A,54,41
Karel Rais,ANO,A,54,41
Michal Ratiborský,ANO,A,54,41
Jan Richter,ANO,M,54,41
Miloslava Rutová,ANO,Z,54,41
Pavel Růžička,ANO,Z,54,41
Jan Řehounek,ANO,M,54,41
Petr Sadovský,ANO,A,54,41
Jan Schiller,ANO,A,54,41
Pavel Staněk,ANO,Z,54,41
Jiří Strýček,ANO,A,54,41
Karla Šlechtová,ANO,A,54,41
Julius Špičák,ANO,A,54,41
David Štolpa,ANO,Z,54,41
Karel Tureček,ANO,M,54,41
Helena Válková,ANO,A,54,41
Petr Venhoda,ANO,M,54,41
Adam Vojtěch,ANO,M,54,41
Jan Volný,ANO,A,54,41
Radek Vondráček,ANO,Z,54,41
Ivo Vondrák,ANO,A,54,41
Petr Vrána,ANO,M,54,41
Rostislav Vyzula,ANO,A,54,41
Radek Zlesák,ANO,A,54,41
Ivan Adamec,ODS,M,54,41
Jan Bauer,ODS,N,54,41
Martin Baxa,ODS,Z,54,41
Petr Beitl,ODS,N,54,41
Marek Benda,ODS,N,54,41
