Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,18,96
Andrej Babiš,ANO,Z,18,96
Andrea Babišová,ANO,A,18,96
Margita Balaštíková,ANO,M,18,96
Josef Bělica,ANO,A,18,96
Stanislav Berkovec,ANO,A,18,96
Jiří Bláha,ANO,A,18,96
Richard Brabec,ANO,A,18,96
Milan Brázdil,ANO,A,18,96
Andrea Brzobohatá,ANO,A,18,96
Jaroslav Bžoch,ANO,A,18,96
Monika Červíčková,ANO,A,18,96
Klára Dostálová,ANO,A,18,96
Lenka Dražilová,ANO,A,18,96
Jaroslav Faltýnek,ANO,A,18,96
Kamal Farhan,ANO,A,18,96
Milan Feranec,ANO,A,18,96
Eva Fialová,ANO,A,18,96
Stanislav Fridrich,ANO,A,18,96
Josef Hájek,ANO,A,18,96
Milan Hnilička,ANO,A,18,96
Ivan Jáč,ANO,A,18,96
Miloslav Janulík,ANO,A,18,96
Aleš Juchelka,ANO,A,18,96
Pavel Juříček,ANO,M,18,96
Adam Kalous,ANO,A,18,96
David Kasal,ANO,A,18,96
Tomáš Kohoutek,ANO,A,18,96
Martin Kolovratník,ANO,A,18,96
Barbora Kořanová,ANO,A,18,96
Josef Kott,ANO,A,18,96
Robert Králíček,ANO,A,18,96
Roman Kubíček,ANO,A,18,96
Jan Kubík,ANO,A,18,96
Jaroslav Kytýr,ANO,A,18,96
Taťána Malá,ANO,M,18,96
Přemysl Mališ,ANO,A,18,96
Jiří Mašek,ANO,A,18,96
Eva Matyášová,ANO,A,18,96
Radka Maxová,ANO,M,18,96
Marcela Melková,ANO,Z,18,96
Jana Mračková Vildumetzová,ANO,A,18,96
Patrik Nacher,ANO,A,18,96
Marek Novák,ANO,A,18,96
Monika Oborná,ANO,A,18,96
Ladislav Okleštěk,ANO,M,18,96
Zuzana Ožanová,ANO,A,18,96
Jana Pastuchová,ANO,Z,18,96
František Petrtýl,ANO,A,18,96
Pavel Plzák,ANO,A,18,96
Milan Pour,ANO,A,18,96
David Pražák,ANO,A,18,96
Věra Procházková,ANO,A,18,96
Pavel Pustějovský,ANO,A,18,96
Karel Rais,ANO,A,18,96
Michal Ratiborský,ANO,A,18,96
Jan Richter,ANO,M,18,96
Miloslava Rutová,ANO,A,18,96
Pavel Růžička,ANO,A,18,96
Jan Řehounek,ANO,A,18,96
Petr Sadovský,ANO,A,18,96
Jan Schiller,ANO,A,18,96
Pavel Staněk,ANO,A,18,96
Martin Stropnický,ANO,0,18,96
Jiří Strýček,ANO,A,18,96
Karla Šlechtová,ANO,A,18,96
Julius Špičák,ANO,A,18,96
David Štolpa,ANO,M,18,96
Dan Ťok,ANO,Z,18,96
Karel Tureček,ANO,A,18,96
Helena Válková,ANO,M,18,96
Adam Vojtěch,ANO,Z,18,96
Jan Volný,ANO,A,18,96
Radek Vondráček,ANO,A,18,96
Ivo Vondrák,ANO,M,18,96
Petr Vrána,ANO,A,18,96
Rostislav Vyzula,ANO,M,18,96
Radek Zlesák,ANO,A,18,96
Ivan Adamec,ODS,M,18,96
Jan Bauer,ODS,Z,18,96
Martin Baxa,ODS,Z,18,96
Petr Beitl,ODS,0,18,96
Marek Benda,ODS,A,18,96
Stanislav Blaha,ODS,M,18,96
Pavel Blažek,ODS,Z,18,96
Jana Černochová,ODS,Z,18,96
Petr Fiala,ODS,A,18,96
Jakub Janda,ODS,A,18,96
Václav Klaus,ODS,A,18,96
Karel Krejza,ODS,A,18,96
Martin Kupka,ODS,A,18,96
Zuzana Majerová Zahradníková,ODS,Z,18,96
Jaroslav Martinů,ODS,A,18,96
Ilona Mauritzová,ODS,A,18,96
Vojtěch Munzar,ODS,Z,18,96
Miroslava Němcová,ODS,A,18,96
Jan Skopeček,ODS,A,18,96
Zbyněk Stanjura,ODS,Z,18,96
Bohuslav Svoboda,ODS,Z,18,96
Jiří Ventruba,ODS,A,18,96
Veronika Vrecionová,ODS,A,18,96
Jan Zahradník,ODS,A,18,96
Pavel Žáček,ODS,A,18,96
Dana Balcarová,Piráti,A,18,96
Lukáš Bartoň,Piráti,A,18,96
Ivan Bartoš,Piráti,A,18,96
Lukáš Černohorský,Piráti,A,18,96
František Elfmark,Piráti,M,18,96
Mikuláš Ferjenčík,Piráti,A,18,96
Radek Holomčík,Piráti,A,18,96
Martin Jiránek,Piráti,A,18,96
Lukáš Kolářík,Piráti,A,18,96
František Kopřiva,Piráti,A,18,96
Lenka Kozlová,Piráti,A,18,96
Jan Lipavský,Piráti,M,18,96
Tomáš Martínek,Piráti,A,18,96
Jakub Michálek,Piráti,A,18,96
Mikuláš Peksa,Piráti,A,18,96
Vojtěch Pikal,Piráti,A,18,96
Ondřej Polanský,Piráti,A,18,96
Jan Pošvář,Piráti,A,18,96
Ondřej Profant,Piráti,A,18,96
Olga Richterová,Piráti,A,18,96
Petr Třešňák,Piráti,M,18,96
Tomáš Vymazal,Piráti,Z,18,96
Marian Bojko,SPD,A,18,96
Jaroslav Dvořák,SPD,A,18,96
Radim Fiala,SPD,A,18,96
Jaroslav Holík,SPD,A,18,96
Jan Hrnčíř,SPD,A,18,96
Tereza Hyťhová,SPD,A,18,96
Monika Jarošová,SPD,A,18,96
Pavel Jelínek,SPD,A,18,96
Jiří Kobza,SPD,A,18,96
Jiří Kohoutek,SPD,A,18,96
Radek Koten,SPD,A,18,96
Jana Levová,SPD,A,18,96
Karla Maříková,SPD,A,18,96
Ivana Nevludová,SPD,A,18,96
Tomio Okamura,SPD,A,18,96
Zdeněk Podal,SPD,A,18,96
Miloslav Rozner,SPD,A,18,96
Radek Rozvoral,SPD,A,18,96
Lucie Šafránková,SPD,A,18,96
Lubomír Španěl,SPD,A,18,96
Radovan Vích,SPD,A,18,96
Lubomír Volný,SPD,A,18,96
Jiří Běhounek,ČSSD,A,18,96
Jan Birke,ČSSD,M,18,96
Petr Dolínek,ČSSD,A,18,96
Jaroslav Foldyna,ČSSD,A,18,96
Alena Gajdůšková,ČSSD,A,18,96
Jan Hamáček,ČSSD,Z,18,96
Tomáš Hanzel,ČSSD,A,18,96
Milan Chovanec,ČSSD,A,18,96
Jan Chvojka,ČSSD,A,18,96
Roman Onderka,ČSSD,A,18,96
Roman Sklenák,ČSSD,A,18,96
Antonín Staněk,ČSSD,A,18,96
Kateřina Valachová,ČSSD,A,18,96
Ondřej Veselý,ČSSD,A,18,96
Lubomír Zaorálek,ČSSD,0,18,96
Hana Aulická Jírovcová,KSČM,A,18,96
Alexander Černý,KSČM,A,18,96
Jiří Dolejš,KSČM,A,18,96
Vojtěch Filip,KSČM,A,18,96
Miroslav Grebeníček,KSČM,0,18,96
Stanislav Grospič,KSČM,A,18,96
Vladimír Koníček,KSČM,A,18,96
Pavel Kováčik,KSČM,A,18,96
Leo Luzar,KSČM,Z,18,96
Květa Matušovská,KSČM,A,18,96
Zdeněk Ondráček,KSČM,A,18,96
Daniel Pawlas,KSČM,A,18,96
Ivo Pojezný,KSČM,A,18,96
Jiří Valenta,KSČM,A,18,96
Miloslava Vostrá,KSČM,A,18,96
Jan Bartošek,KDU-ČSL,0,18,96
Pavel Bělobrádek,KDU-ČSL,M,18,96
Ondřej Benešík,KDU-ČSL,A,18,96
Jan Čižinský,KDU-ČSL,Z,18,96
Pavla Golasowská,KDU-ČSL,A,18,96
Stanislav Juránek,KDU-ČSL,A,18,96
Marian Jurečka,KDU-ČSL,A,18,96
Vít Kaňkovský,KDU-ČSL,Z,18,96
Jiří Mihola,KDU-ČSL,A,18,96
Marek Výborný,KDU-ČSL,A,18,96
Dominik Feri,TOP09,A,18,96
Miroslav Kalousek,TOP09,Z,18,96
Helena Langšádlová,TOP09,Z,18,96
Markéta Pekarová Adamová,TOP09,Z,18,96
Karel Schwarzenberg,TOP09,Z,18,96
František Vácha,TOP09,A,18,96
Vlastimil Válek,TOP09,M,18,96
Jan Farský,STAN,A,18,96
Petr Gazdík,STAN,A,18,96
Věra Kovářová,STAN,Z,18,96
Jana Krutáková,STAN,A,18,96
Petr Pávek,STAN,A,18,96
Vít Rakušan,STAN,A,18,96
