Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,49,0,1,20,8,24,216
ODS,25,15,0,1,8,1,24,216
Piráti,22,4,2,1,15,0,24,216
SPD,22,13,0,1,6,2,24,216
ČSSD,15,8,0,0,7,0,24,216
KSČM,15,10,0,0,4,1,24,216
KDU-ČSL,10,8,0,0,1,1,24,216
TOP09,7,1,0,0,3,3,24,216
STAN,6,4,0,0,1,1,24,216
Celkem,200,112,2,4,65,17,24,216
