Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,66,3,4,5,48,145
ODS,23,23,0,0,0,0,48,145
Piráti,22,21,0,0,0,1,48,145
SPD,20,16,0,1,0,3,48,145
ČSSD,14,0,7,4,2,1,48,145
KSČM,15,1,11,1,2,0,48,145
KDU-ČSL,10,10,0,0,0,0,48,145
TOP09,7,7,0,0,0,0,48,145
STAN,6,5,0,0,0,1,48,145
Nezařaz,5,2,0,0,2,1,48,145
Celkem,200,85,84,9,10,12,48,145
