Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,17,6
Andrej Babiš,ANO,A,17,6
Andrea Babišová,ANO,A,17,6
Margita Balaštíková,ANO,A,17,6
Josef Bělica,ANO,A,17,6
Stanislav Berkovec,ANO,A,17,6
Jiří Bláha,ANO,Z,17,6
Richard Brabec,ANO,A,17,6
Milan Brázdil,ANO,Z,17,6
Andrea Brzobohatá,ANO,M,17,6
Jaroslav Bžoch,ANO,A,17,6
Monika Červíčková,ANO,A,17,6
Klára Dostálová,ANO,A,17,6
Lenka Dražilová,ANO,M,17,6
Jaroslav Faltýnek,ANO,A,17,6
Kamal Farhan,ANO,A,17,6
Milan Feranec,ANO,A,17,6
Eva Fialová,ANO,A,17,6
Stanislav Fridrich,ANO,A,17,6
Josef Hájek,ANO,0,17,6
Milan Hnilička,ANO,A,17,6
Ivan Jáč,ANO,A,17,6
Miloslav Janulík,ANO,M,17,6
Aleš Juchelka,ANO,A,17,6
Pavel Juříček,ANO,A,17,6
Adam Kalous,ANO,A,17,6
David Kasal,ANO,A,17,6
Tomáš Kohoutek,ANO,A,17,6
Martin Kolovratník,ANO,M,17,6
Barbora Kořanová,ANO,A,17,6
Josef Kott,ANO,A,17,6
Robert Králíček,ANO,A,17,6
Roman Kubíček,ANO,A,17,6
Jan Kubík,ANO,A,17,6
Jaroslav Kytýr,ANO,A,17,6
Taťána Malá,ANO,A,17,6
Přemysl Mališ,ANO,A,17,6
Jiří Mašek,ANO,A,17,6
Eva Matyášová,ANO,A,17,6
Radka Maxová,ANO,A,17,6
Marcela Melková,ANO,A,17,6
Jana Mračková Vildumetzová,ANO,A,17,6
Patrik Nacher,ANO,A,17,6
Marek Novák,ANO,A,17,6
Monika Oborná,ANO,A,17,6
Ladislav Okleštěk,ANO,A,17,6
Zuzana Ožanová,ANO,M,17,6
Jana Pastuchová,ANO,A,17,6
František Petrtýl,ANO,A,17,6
Pavel Plzák,ANO,Z,17,6
Milan Pour,ANO,A,17,6
David Pražák,ANO,A,17,6
Věra Procházková,ANO,A,17,6
Pavel Pustějovský,ANO,A,17,6
Karel Rais,ANO,A,17,6
Michal Ratiborský,ANO,A,17,6
Jan Richter,ANO,A,17,6
Miloslava Rutová,ANO,A,17,6
Pavel Růžička,ANO,A,17,6
Jan Řehounek,ANO,Z,17,6
Petr Sadovský,ANO,A,17,6
Jan Schiller,ANO,A,17,6
Pavel Staněk,ANO,A,17,6
Martin Stropnický,ANO,M,17,6
Jiří Strýček,ANO,A,17,6
Karla Šlechtová,ANO,A,17,6
Julius Špičák,ANO,A,17,6
David Štolpa,ANO,A,17,6
Dan Ťok,ANO,A,17,6
Karel Tureček,ANO,Z,17,6
Helena Válková,ANO,M,17,6
Adam Vojtěch,ANO,A,17,6
Jan Volný,ANO,Z,17,6
Radek Vondráček,ANO,A,17,6
Ivo Vondrák,ANO,A,17,6
Petr Vrána,ANO,A,17,6
Rostislav Vyzula,ANO,A,17,6
Radek Zlesák,ANO,A,17,6
Ivan Adamec,ODS,A,17,6
Jan Bauer,ODS,A,17,6
Martin Baxa,ODS,A,17,6
Petr Beitl,ODS,A,17,6
Marek Benda,ODS,A,17,6
Stanislav Blaha,ODS,A,17,6
Pavel Blažek,ODS,A,17,6
Jana Černochová,ODS,A,17,6
Petr Fiala,ODS,A,17,6
Jakub Janda,ODS,A,17,6
Václav Klaus,ODS,A,17,6
Karel Krejza,ODS,A,17,6
Martin Kupka,ODS,A,17,6
Zuzana Majerová Zahradníková,ODS,A,17,6
Jaroslav Martinů,ODS,A,17,6
Ilona Mauritzová,ODS,A,17,6
Vojtěch Munzar,ODS,A,17,6
Miroslava Němcová,ODS,A,17,6
Jan Skopeček,ODS,A,17,6
Zbyněk Stanjura,ODS,A,17,6
Bohuslav Svoboda,ODS,A,17,6
Jiří Ventruba,ODS,A,17,6
Veronika Vrecionová,ODS,A,17,6
Jan Zahradník,ODS,A,17,6
Pavel Žáček,ODS,Z,17,6
Dana Balcarová,Piráti,M,17,6
Lukáš Bartoň,Piráti,A,17,6
Ivan Bartoš,Piráti,Z,17,6
Lukáš Černohorský,Piráti,M,17,6
František Elfmark,Piráti,A,17,6
Mikuláš Ferjenčík,Piráti,A,17,6
Radek Holomčík,Piráti,A,17,6
