Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,5,0,1,63,9,40,40
ODS,23,0,15,0,3,5,40,40
Piráti,22,0,18,0,0,4,40,40
SPD,19,14,0,2,0,3,40,40
ČSSD,14,0,2,2,7,3,40,40
KSČM,15,0,1,1,13,0,40,40
KDU-ČSL,10,0,0,0,9,1,40,40
TOP09,7,0,4,2,0,1,40,40
STAN,6,0,0,1,4,1,40,40
Nezařaz,6,1,2,1,0,2,40,40
Celkem,200,20,42,10,99,29,40,40
