Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,6,1,2,61,8,26,121
ODS,23,12,0,0,10,1,26,121
Piráti,22,21,0,0,1,0,26,121
SPD,19,13,0,1,4,1,26,121
ČSSD,15,1,2,1,8,3,26,121
KSČM,15,0,0,0,15,0,26,121
KDU-ČSL,10,9,0,0,1,0,26,121
TOP09,7,3,0,0,3,1,26,121
STAN,6,4,0,0,1,1,26,121
Nezařaz,5,3,0,0,1,1,26,121
Celkem,200,72,3,4,105,16,26,121
