Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,19,156
Andrej Babiš,ANO,N,19,156
Andrea Babišová,ANO,N,19,156
Margita Balaštíková,ANO,N,19,156
Josef Bělica,ANO,N,19,156
Stanislav Berkovec,ANO,N,19,156
Jiří Bláha,ANO,N,19,156
Richard Brabec,ANO,N,19,156
Milan Brázdil,ANO,N,19,156
Andrea Brzobohatá,ANO,N,19,156
Jaroslav Bžoch,ANO,Z,19,156
Monika Červíčková,ANO,N,19,156
Klára Dostálová,ANO,N,19,156
Lenka Dražilová,ANO,N,19,156
Jaroslav Faltýnek,ANO,N,19,156
Kamal Farhan,ANO,N,19,156
Milan Feranec,ANO,N,19,156
Eva Fialová,ANO,N,19,156
Stanislav Fridrich,ANO,N,19,156
Josef Hájek,ANO,N,19,156
Milan Hnilička,ANO,N,19,156
Ivan Jáč,ANO,N,19,156
Miloslav Janulík,ANO,N,19,156
Aleš Juchelka,ANO,N,19,156
Pavel Juříček,ANO,0,19,156
Adam Kalous,ANO,N,19,156
David Kasal,ANO,Z,19,156
Tomáš Kohoutek,ANO,N,19,156
Martin Kolovratník,ANO,N,19,156
Barbora Kořanová,ANO,N,19,156
Josef Kott,ANO,N,19,156
Robert Králíček,ANO,N,19,156
Roman Kubíček,ANO,N,19,156
Jan Kubík,ANO,N,19,156
Jaroslav Kytýr,ANO,M,19,156
Taťána Malá,ANO,N,19,156
Přemysl Mališ,ANO,N,19,156
Jiří Mašek,ANO,N,19,156
Eva Matyášová,ANO,N,19,156
Radka Maxová,ANO,N,19,156
Marcela Melková,ANO,N,19,156
Jana Mračková Vildumetzová,ANO,N,19,156
Patrik Nacher,ANO,Z,19,156
Marek Novák,ANO,N,19,156
Monika Oborná,ANO,N,19,156
Ladislav Okleštěk,ANO,N,19,156
Zuzana Ožanová,ANO,N,19,156
Jana Pastuchová,ANO,N,19,156
František Petrtýl,ANO,N,19,156
Pavel Plzák,ANO,N,19,156
Milan Pour,ANO,N,19,156
David Pražák,ANO,N,19,156
Věra Procházková,ANO,N,19,156
Pavel Pustějovský,ANO,N,19,156
Karel Rais,ANO,N,19,156
Michal Ratiborský,ANO,N,19,156
Jan Richter,ANO,N,19,156
Miloslava Rutová,ANO,N,19,156
Pavel Růžička,ANO,N,19,156
Jan Řehounek,ANO,N,19,156
Petr Sadovský,ANO,N,19,156
Jan Schiller,ANO,N,19,156
Pavel Staněk,ANO,N,19,156
Jiří Strýček,ANO,N,19,156
Karla Šlechtová,ANO,N,19,156
Julius Špičák,ANO,0,19,156
David Štolpa,ANO,N,19,156
Dan Ťok,ANO,N,19,156
Karel Tureček,ANO,N,19,156
Helena Válková,ANO,N,19,156
Petr Venhoda,ANO,N,19,156
Adam Vojtěch,ANO,N,19,156
Jan Volný,ANO,N,19,156
Radek Vondráček,ANO,Z,19,156
Ivo Vondrák,ANO,N,19,156
Petr Vrána,ANO,N,19,156
Rostislav Vyzula,ANO,N,19,156
Radek Zlesák,ANO,N,19,156
Ivan Adamec,ODS,A,19,156
Jan Bauer,ODS,A,19,156
Martin Baxa,ODS,A,19,156
Petr Beitl,ODS,A,19,156
Marek Benda,ODS,A,19,156
Stanislav Blaha,ODS,A,19,156
Pavel Blažek,ODS,0,19,156
Jana Černochová,ODS,A,19,156
Petr Fiala,ODS,Z,19,156
Jakub Janda,ODS,A,19,156
Václav Klaus,ODS,A,19,156
Karel Krejza,ODS,A,19,156
Martin Kupka,ODS,A,19,156
Zuzana Majerová Zahradníková,ODS,A,19,156
Jaroslav Martinů,ODS,A,19,156
Ilona Mauritzová,ODS,A,19,156
Vojtěch Munzar,ODS,A,19,156
Miroslava Němcová,ODS,A,19,156
