Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,67,0,8,3,29,638
ODS,23,22,0,0,1,0,29,638
Piráti,22,21,0,0,0,1,29,638
SPD,19,17,0,1,0,1,29,638
ČSSD,15,0,5,4,4,2,29,638
KSČM,15,0,11,0,4,0,29,638
KDU-ČSL,10,9,0,1,0,0,29,638
TOP09,7,2,0,2,1,2,29,638
STAN,6,5,0,0,1,0,29,638
Nezařaz,5,4,0,0,1,0,29,638
Celkem,200,80,83,8,20,9,29,638
