Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,2,1,0,75,0,48,11
ODS,23,23,0,0,0,0,48,11
Piráti,22,0,0,1,20,1,48,11
SPD,20,19,0,0,0,1,48,11
ČSSD,14,1,0,1,12,0,48,11
KSČM,15,0,0,2,13,0,48,11
KDU-ČSL,10,9,0,1,0,0,48,11
TOP09,7,2,0,0,5,0,48,11
STAN,6,5,0,0,0,1,48,11
Nezařaz,5,2,0,0,3,0,48,11
Celkem,200,63,1,5,128,3,48,11
