Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,75,0,0,1,2,39,234
ODS,23,21,0,1,1,0,39,234
Piráti,22,0,0,1,21,0,39,234
SPD,19,13,0,3,0,3,39,234
ČSSD,15,13,0,1,0,1,39,234
KSČM,15,14,0,0,0,1,39,234
KDU-ČSL,10,9,0,0,0,1,39,234
TOP09,7,4,0,0,0,3,39,234
STAN,6,5,0,1,0,0,39,234
Nezařaz,5,1,0,0,2,2,39,234
Celkem,200,155,0,7,25,13,39,234
