Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,1,13
Andrej Babiš,ANO,A,1,13
Andrea Babišová,ANO,A,1,13
Margita Balaštíková,ANO,A,1,13
Josef Bělica,ANO,A,1,13
Stanislav Berkovec,ANO,A,1,13
Jiří Bláha,ANO,A,1,13
Richard Brabec,ANO,A,1,13
Milan Brázdil,ANO,A,1,13
Andrea Brzobohatá,ANO,A,1,13
Jaroslav Bžoch,ANO,A,1,13
Klára Dostálová,ANO,A,1,13
Lenka Dražilová,ANO,A,1,13
Jaroslav Faltýnek,ANO,A,1,13
Kamal Farhan,ANO,A,1,13
Milan Feranec,ANO,A,1,13
Eva Fialová,ANO,A,1,13
Stanislav Fridrich,ANO,A,1,13
Josef Hájek,ANO,Z,1,13
Jiří Hlavatý,ANO,A,1,13
Milan Hnilička,ANO,A,1,13
Ivan Jáč,ANO,A,1,13
Miloslav Janulík,ANO,A,1,13
Aleš Juchelka,ANO,A,1,13
Pavel Juříček,ANO,A,1,13
Adam Kalous,ANO,A,1,13
David Kasal,ANO,A,1,13
Tomáš Kohoutek,ANO,A,1,13
Martin Kolovratník,ANO,A,1,13
Barbora Kořanová,ANO,A,1,13
Josef Kott,ANO,A,1,13
Robert Králíček,ANO,A,1,13
Roman Kubíček,ANO,A,1,13
Jan Kubík,ANO,A,1,13
Jaroslav Kytýr,ANO,A,1,13
Taťána Malá,ANO,A,1,13
Přemysl Mališ,ANO,Z,1,13
Jiří Mašek,ANO,A,1,13
Radka Maxová,ANO,A,1,13
Marcela Melková,ANO,A,1,13
Jana Mračková Vildumetzová,ANO,A,1,13
Patrik Nacher,ANO,0,1,13
Marek Novák,ANO,A,1,13
Monika Oborná,ANO,A,1,13
Ladislav Okleštěk,ANO,A,1,13
Zuzana Ožanová,ANO,A,1,13
Jana Pastuchová,ANO,A,1,13
Robert Pelikán,ANO,A,1,13
František Petrtýl,ANO,A,1,13
Pavel Plzák,ANO,A,1,13
Jaroslava Pokorná Jermanová,ANO,A,1,13
David Pražák,ANO,A,1,13
Věra Procházková,ANO,A,1,13
Pavel Pustějovský,ANO,A,1,13
Karel Rais,ANO,A,1,13
Michal Ratiborský,ANO,A,1,13
Jan Richter,ANO,A,1,13
Miloslava Rutová,ANO,A,1,13
Pavel Růžička,ANO,A,1,13
Jan Řehounek,ANO,A,1,13
Petr Sadovský,ANO,A,1,13
Jan Schiller,ANO,A,1,13
Pavel Staněk,ANO,A,1,13
Martin Stropnický,ANO,A,1,13
Jiří Strýček,ANO,A,1,13
Karla Šlechtová,ANO,A,1,13
Julius Špičák,ANO,Z,1,13
David Štolpa,ANO,A,1,13
