Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,15,73
Andrej Babiš,ANO,M,15,73
Andrea Babišová,ANO,M,15,73
Margita Balaštíková,ANO,N,15,73
Josef Bělica,ANO,N,15,73
Stanislav Berkovec,ANO,N,15,73
Jiří Bláha,ANO,N,15,73
Richard Brabec,ANO,N,15,73
Milan Brázdil,ANO,A,15,73
Andrea Brzobohatá,ANO,N,15,73
Jaroslav Bžoch,ANO,N,15,73
Monika Červíčková,ANO,N,15,73
Klára Dostálová,ANO,N,15,73
Lenka Dražilová,ANO,N,15,73
Jaroslav Faltýnek,ANO,Z,15,73
Kamal Farhan,ANO,N,15,73
Milan Feranec,ANO,A,15,73
Eva Fialová,ANO,N,15,73
Stanislav Fridrich,ANO,N,15,73
Josef Hájek,ANO,M,15,73
Milan Hnilička,ANO,N,15,73
Ivan Jáč,ANO,N,15,73
Miloslav Janulík,ANO,N,15,73
Aleš Juchelka,ANO,N,15,73
Pavel Juříček,ANO,M,15,73
Adam Kalous,ANO,Z,15,73
David Kasal,ANO,N,15,73
Tomáš Kohoutek,ANO,A,15,73
Martin Kolovratník,ANO,0,15,73
Barbora Kořanová,ANO,N,15,73
Josef Kott,ANO,N,15,73
Robert Králíček,ANO,N,15,73
Roman Kubíček,ANO,N,15,73
Jan Kubík,ANO,N,15,73
Jaroslav Kytýr,ANO,M,15,73
Taťána Malá,ANO,A,15,73
Přemysl Mališ,ANO,A,15,73
Jiří Mašek,ANO,M,15,73
Eva Matyášová,ANO,Z,15,73
Radka Maxová,ANO,A,15,73
Marcela Melková,ANO,N,15,73
Jana Mračková Vildumetzová,ANO,Z,15,73
Patrik Nacher,ANO,Z,15,73
Marek Novák,ANO,N,15,73
Monika Oborná,ANO,N,15,73
Ladislav Okleštěk,ANO,N,15,73
Zuzana Ožanová,ANO,A,15,73
Jana Pastuchová,ANO,N,15,73
František Petrtýl,ANO,N,15,73
Pavel Plzák,ANO,N,15,73
Milan Pour,ANO,M,15,73
David Pražák,ANO,N,15,73
Věra Procházková,ANO,N,15,73
Pavel Pustějovský,ANO,N,15,73
Karel Rais,ANO,N,15,73
Michal Ratiborský,ANO,N,15,73
Jan Richter,ANO,N,15,73
Miloslava Rutová,ANO,N,15,73
Pavel Růžička,ANO,Z,15,73
Jan Řehounek,ANO,M,15,73
Petr Sadovský,ANO,N,15,73
Jan Schiller,ANO,Z,15,73
Pavel Staněk,ANO,M,15,73
Martin Stropnický,ANO,M,15,73
Jiří Strýček,ANO,N,15,73
Karla Šlechtová,ANO,Z,15,73
Julius Špičák,ANO,A,15,73
David Štolpa,ANO,N,15,73
Dan Ťok,ANO,A,15,73
Karel Tureček,ANO,N,15,73
Helena Válková,ANO,Z,15,73
Adam Vojtěch,ANO,Z,15,73
Jan Volný,ANO,Z,15,73
Radek Vondráček,ANO,N,15,73
Ivo Vondrák,ANO,N,15,73
Petr Vrána,ANO,N,15,73
Rostislav Vyzula,ANO,M,15,73
Radek Zlesák,ANO,M,15,73
Ivan Adamec,ODS,M,15,73
Jan Bauer,ODS,Z,15,73
Martin Baxa,ODS,A,15,73
Petr Beitl,ODS,A,15,73
Marek Benda,ODS,A,15,73
Stanislav Blaha,ODS,M,15,73
Pavel Blažek,ODS,0,15,73
Jana Černochová,ODS,A,15,73
Petr Fiala,ODS,A,15,73
Jakub Janda,ODS,A,15,73
Václav Klaus,ODS,A,15,73
Karel Krejza,ODS,A,15,73
Martin Kupka,ODS,M,15,73
Zuzana Majerová Zahradníková,ODS,A,15,73
Jaroslav Martinů,ODS,A,15,73
Ilona Mauritzová,ODS,A,15,73
Vojtěch Munzar,ODS,A,15,73
Miroslava Němcová,ODS,A,15,73
Jan Skopeček,ODS,A,15,73
Zbyněk Stanjura,ODS,A,15,73
Bohuslav Svoboda,ODS,0,15,73
Jiří Ventruba,ODS,A,15,73
Veronika Vrecionová,ODS,A,15,73
Jan Zahradník,ODS,A,15,73
Pavel Žáček,ODS,A,15,73
Dana Balcarová,Piráti,A,15,73
Lukáš Bartoň,Piráti,A,15,73
Ivan Bartoš,Piráti,A,15,73
Lukáš Černohorský,Piráti,A,15,73
František Elfmark,Piráti,A,15,73
Mikuláš Ferjenčík,Piráti,A,15,73
Radek Holomčík,Piráti,A,15,73
Martin Jiránek,Piráti,M,15,73
Lukáš Kolářík,Piráti,A,15,73
František Kopřiva,Piráti,M,15,73
Lenka Kozlová,Piráti,A,15,73
Jan Lipavský,Piráti,A,15,73
Tomáš Martínek,Piráti,A,15,73
Jakub Michálek,Piráti,A,15,73
Mikuláš Peksa,Piráti,A,15,73
Vojtěch Pikal,Piráti,A,15,73
Ondřej Polanský,Piráti,M,15,73
Jan Pošvář,Piráti,A,15,73
Ondřej Profant,Piráti,A,15,73
Olga Richterová,Piráti,A,15,73
Petr Třešňák,Piráti,A,15,73
Tomáš Vymazal,Piráti,A,15,73
Marian Bojko,SPD,A,15,73
Jaroslav Dvořák,SPD,A,15,73
Radim Fiala,SPD,A,15,73
Jaroslav Holík,SPD,A,15,73
Jan Hrnčíř,SPD,A,15,73
Tereza Hyťhová,SPD,A,15,73
Monika Jarošová,SPD,A,15,73
Pavel Jelínek,SPD,A,15,73
Jiří Kobza,SPD,M,15,73
Jiří Kohoutek,SPD,A,15,73
Radek Koten,SPD,A,15,73
Jana Levová,SPD,M,15,73
Karla Maříková,SPD,A,15,73
Ivana Nevludová,SPD,A,15,73
Tomio Okamura,SPD,Z,15,73
Zdeněk Podal,SPD,Z,15,73
Miloslav Rozner,SPD,A,15,73
Radek Rozvoral,SPD,A,15,73
Lucie Šafránková,SPD,A,15,73
Lubomír Španěl,SPD,M,15,73
Radovan Vích,SPD,A,15,73
Lubomír Volný,SPD,A,15,73
Jiří Běhounek,ČSSD,A,15,73
Jan Birke,ČSSD,M,15,73
Petr Dolínek,ČSSD,M,15,73
Jaroslav Foldyna,ČSSD,Z,15,73
Alena Gajdůšková,ČSSD,Z,15,73
Jan Hamáček,ČSSD,M,15,73
Tomáš Hanzel,ČSSD,M,15,73
Milan Chovanec,ČSSD,M,15,73
Jan Chvojka,ČSSD,A,15,73
Roman Onderka,ČSSD,Z,15,73
Roman Sklenák,ČSSD,A,15,73
Antonín Staněk,ČSSD,M,15,73
Kateřina Valachová,ČSSD,Z,15,73
Ondřej Veselý,ČSSD,A,15,73
Lubomír Zaorálek,ČSSD,M,15,73
