Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,24,12
Andrej Babiš,ANO,Z,24,12
Andrea Babišová,ANO,M,24,12
Margita Balaštíková,ANO,N,24,12
Josef Bělica,ANO,Z,24,12
Stanislav Berkovec,ANO,N,24,12
Jiří Bláha,ANO,Z,24,12
Richard Brabec,ANO,N,24,12
Milan Brázdil,ANO,N,24,12
Andrea Brzobohatá,ANO,Z,24,12
Jaroslav Bžoch,ANO,Z,24,12
Monika Červíčková,ANO,Z,24,12
Klára Dostálová,ANO,Z,24,12
Lenka Dražilová,ANO,Z,24,12
Jaroslav Faltýnek,ANO,Z,24,12
Kamal Farhan,ANO,Z,24,12
Milan Feranec,ANO,N,24,12
Eva Fialová,ANO,Z,24,12
Stanislav Fridrich,ANO,Z,24,12
Josef Hájek,ANO,Z,24,12
Milan Hnilička,ANO,Z,24,12
Ivan Jáč,ANO,Z,24,12
Miloslav Janulík,ANO,M,24,12
Aleš Juchelka,ANO,Z,24,12
Pavel Juříček,ANO,Z,24,12
Adam Kalous,ANO,Z,24,12
David Kasal,ANO,N,24,12
Tomáš Kohoutek,ANO,Z,24,12
Martin Kolovratník,ANO,N,24,12
Barbora Kořanová,ANO,Z,24,12
Josef Kott,ANO,N,24,12
Robert Králíček,ANO,Z,24,12
Roman Kubíček,ANO,Z,24,12
Jan Kubík,ANO,N,24,12
Jaroslav Kytýr,ANO,M,24,12
Taťána Malá,ANO,Z,24,12
Přemysl Mališ,ANO,Z,24,12
Jiří Mašek,ANO,Z,24,12
Eva Matyášová,ANO,Z,24,12
Radka Maxová,ANO,M,24,12
Marcela Melková,ANO,N,24,12
Jana Mračková Vildumetzová,ANO,Z,24,12
Patrik Nacher,ANO,Z,24,12
Marek Novák,ANO,Z,24,12
Monika Oborná,ANO,Z,24,12
Ladislav Okleštěk,ANO,N,24,12
Zuzana Ožanová,ANO,Z,24,12
Jana Pastuchová,ANO,Z,24,12
František Petrtýl,ANO,N,24,12
Pavel Plzák,ANO,Z,24,12
Milan Pour,ANO,Z,24,12
David Pražák,ANO,Z,24,12
Věra Procházková,ANO,N,24,12
Pavel Pustějovský,ANO,N,24,12
Karel Rais,ANO,N,24,12
Michal Ratiborský,ANO,Z,24,12
Jan Richter,ANO,Z,24,12
