Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,0,0,39,39,42,15
ODS,23,12,0,0,0,11,42,15
Piráti,22,11,0,0,0,11,42,15
SPD,20,10,0,0,1,9,42,15
ČSSD,14,0,1,0,6,7,42,15
KSČM,15,1,0,0,7,7,42,15
KDU-ČSL,10,5,0,0,0,5,42,15
TOP09,7,3,0,0,0,4,42,15
STAN,6,3,0,0,0,3,42,15
Nezařaz,5,2,0,0,1,2,42,15
Celkem,200,47,1,0,54,98,42,15
