Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,0,3,68,7,7,77
ODS,25,0,0,0,24,1,7,77
Piráti,22,1,0,0,19,2,7,77
SPD,22,0,0,0,19,3,7,77
ČSSD,15,0,0,1,9,5,7,77
KSČM,15,0,0,1,12,2,7,77
KDU-ČSL,10,0,0,0,8,2,7,77
TOP09,7,0,0,0,5,2,7,77
STAN,6,0,0,1,5,0,7,77
Celkem,200,1,0,6,169,24,7,77
