Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,3,0,37,36,2,44,123
ODS,23,12,0,11,0,0,44,123
Piráti,22,11,0,9,0,2,44,123
SPD,20,10,0,9,0,1,44,123
ČSSD,14,6,0,4,1,3,44,123
KSČM,15,5,0,6,3,1,44,123
KDU-ČSL,10,5,0,4,0,1,44,123
TOP09,7,3,0,2,0,2,44,123
STAN,6,3,0,2,0,1,44,123
Nezařaz,5,1,0,3,1,0,44,123
Celkem,200,59,0,87,41,13,44,123
