Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,7,28
Andrej Babiš,ANO,0,7,28
Andrea Babišová,ANO,A,7,28
Margita Balaštíková,ANO,M,7,28
Josef Bělica,ANO,A,7,28
Stanislav Berkovec,ANO,A,7,28
Jiří Bláha,ANO,A,7,28
Richard Brabec,ANO,0,7,28
Milan Brázdil,ANO,A,7,28
Andrea Brzobohatá,ANO,A,7,28
Jaroslav Bžoch,ANO,A,7,28
Klára Dostálová,ANO,A,7,28
Lenka Dražilová,ANO,A,7,28
Jaroslav Faltýnek,ANO,0,7,28
Kamal Farhan,ANO,A,7,28
Milan Feranec,ANO,A,7,28
Eva Fialová,ANO,A,7,28
Stanislav Fridrich,ANO,A,7,28
Josef Hájek,ANO,A,7,28
Milan Hnilička,ANO,A,7,28
Ivan Jáč,ANO,A,7,28
Miloslav Janulík,ANO,A,7,28
Aleš Juchelka,ANO,A,7,28
Pavel Juříček,ANO,A,7,28
Adam Kalous,ANO,A,7,28
David Kasal,ANO,M,7,28
Tomáš Kohoutek,ANO,A,7,28
Martin Kolovratník,ANO,A,7,28
Barbora Kořanová,ANO,A,7,28
Josef Kott,ANO,A,7,28
Robert Králíček,ANO,A,7,28
Roman Kubíček,ANO,A,7,28
Jan Kubík,ANO,A,7,28
Jaroslav Kytýr,ANO,A,7,28
Taťána Malá,ANO,A,7,28
Přemysl Mališ,ANO,A,7,28
Jiří Mašek,ANO,A,7,28
Eva Matyášová,ANO,A,7,28
Radka Maxová,ANO,A,7,28
Marcela Melková,ANO,A,7,28
Jana Mračková Vildumetzová,ANO,A,7,28
Patrik Nacher,ANO,A,7,28
Marek Novák,ANO,A,7,28
Monika Oborná,ANO,A,7,28
Ladislav Okleštěk,ANO,A,7,28
Zuzana Ožanová,ANO,A,7,28
Jana Pastuchová,ANO,A,7,28
Robert Pelikán,ANO,0,7,28
František Petrtýl,ANO,A,7,28
Pavel Plzák,ANO,A,7,28
Milan Pour,ANO,A,7,28
David Pražák,ANO,A,7,28
Věra Procházková,ANO,A,7,28
Pavel Pustějovský,ANO,A,7,28
Karel Rais,ANO,A,7,28
Michal Ratiborský,ANO,A,7,28
Jan Richter,ANO,M,7,28
Miloslava Rutová,ANO,A,7,28
Pavel Růžička,ANO,A,7,28
Jan Řehounek,ANO,A,7,28
Petr Sadovský,ANO,A,7,28
Jan Schiller,ANO,A,7,28
Pavel Staněk,ANO,A,7,28
Martin Stropnický,ANO,M,7,28
Jiří Strýček,ANO,A,7,28
Karla Šlechtová,ANO,M,7,28
Julius Špičák,ANO,A,7,28
David Štolpa,ANO,A,7,28
Dan Ťok,ANO,M,7,28
Karel Tureček,ANO,A,7,28
Helena Válková,ANO,M,7,28
Adam Vojtěch,ANO,0,7,28
Jan Volný,ANO,A,7,28
Radek Vondráček,ANO,M,7,28
Ivo Vondrák,ANO,A,7,28
Petr Vrána,ANO,A,7,28
Rostislav Vyzula,ANO,A,7,28
Radek Zlesák,ANO,A,7,28
Ivan Adamec,ODS,Z,7,28
Jan Bauer,ODS,N,7,28
Martin Baxa,ODS,Z,7,28
Petr Beitl,ODS,Z,7,28
Marek Benda,ODS,Z,7,28
Stanislav Blaha,ODS,Z,7,28
Pavel Blažek,ODS,0,7,28
Jana Černochová,ODS,Z,7,28
Petr Fiala,ODS,0,7,28
Jakub Janda,ODS,Z,7,28
Václav Klaus,ODS,0,7,28
Karel Krejza,ODS,Z,7,28
Martin Kupka,ODS,Z,7,28
Zuzana Majerová Zahradníková,ODS,Z,7,28
Jaroslav Martinů,ODS,Z,7,28
Ilona Mauritzová,ODS,Z,7,28
Vojtěch Munzar,ODS,Z,7,28
Miroslava Němcová,ODS,Z,7,28
Jan Skopeček,ODS,Z,7,28
Zbyněk Stanjura,ODS,0,7,28
Bohuslav Svoboda,ODS,Z,7,28
Jiří Ventruba,ODS,Z,7,28
Veronika Vrecionová,ODS,Z,7,28
Jan Zahradník,ODS,Z,7,28
Pavel Žáček,ODS,Z,7,28
Dana Balcarová,Piráti,A,7,28
Lukáš Bartoň,Piráti,A,7,28
Ivan Bartoš,Piráti,0,7,28
Lukáš Černohorský,Piráti,Z,7,28
František Elfmark,Piráti,Z,7,28
Mikuláš Ferjenčík,Piráti,Z,7,28
Radek Holomčík,Piráti,A,7,28
Martin Jiránek,Piráti,A,7,28
Lukáš Kolářík,Piráti,Z,7,28
František Kopřiva,Piráti,M,7,28
Lenka Kozlová,Piráti,A,7,28
Jan Lipavský,Piráti,Z,7,28
Tomáš Martínek,Piráti,Z,7,28
Jakub Michálek,Piráti,A,7,28
Mikuláš Peksa,Piráti,Z,7,28
Vojtěch Pikal,Piráti,A,7,28
Ondřej Polanský,Piráti,Z,7,28
Jan Pošvář,Piráti,Z,7,28
Ondřej Profant,Piráti,Z,7,28
Olga Richterová,Piráti,A,7,28
Petr Třešňák,Piráti,Z,7,28
Tomáš Vymazal,Piráti,M,7,28
Marian Bojko,SPD,A,7,28
Jaroslav Dvořák,SPD,A,7,28
Radim Fiala,SPD,A,7,28
Jaroslav Holík,SPD,A,7,28
Jan Hrnčíř,SPD,M,7,28
Tereza Hyťhová,SPD,A,7,28
Monika Jarošová,SPD,A,7,28
Pavel Jelínek,SPD,A,7,28
Jiří Kobza,SPD,A,7,28
Jiří Kohoutek,SPD,A,7,28
Radek Koten,SPD,A,7,28
Jana Levová,SPD,A,7,28
Karla Maříková,SPD,A,7,28
Ivana Nevludová,SPD,A,7,28
Tomio Okamura,SPD,A,7,28
Zdeněk Podal,SPD,M,7,28
Miloslav Rozner,SPD,A,7,28
Radek Rozvoral,SPD,A,7,28
Lucie Šafránková,SPD,A,7,28
Lubomír Španěl,SPD,M,7,28
Radovan Vích,SPD,A,7,28
Lubomír Volný,SPD,A,7,28
Jiří Běhounek,ČSSD,A,7,28
Jan Birke,ČSSD,0,7,28
Petr Dolínek,ČSSD,0,7,28
Jaroslav Foldyna,ČSSD,M,7,28
Alena Gajdůšková,ČSSD,A,7,28
Jan Hamáček,ČSSD,M,7,28
Tomáš Hanzel,ČSSD,M,7,28
Milan Chovanec,ČSSD,M,7,28
Jan Chvojka,ČSSD,M,7,28
Roman Onderka,ČSSD,A,7,28
Bohuslav Sobotka,ČSSD,0,7,28
Antonín Staněk,ČSSD,A,7,28
Kateřina Valachová,ČSSD,A,7,28
Ondřej Veselý,ČSSD,M,7,28
Lubomír Zaorálek,ČSSD,M,7,28
Hana Aulická Jírovcová,KSČM,A,7,28
Alexander Černý,KSČM,M,7,28
Jiří Dolejš,KSČM,A,7,28
Vojtěch Filip,KSČM,0,7,28
Miroslav Grebeníček,KSČM,A,7,28
Stanislav Grospič,KSČM,A,7,28
Vladimír Koníček,KSČM,A,7,28
Pavel Kováčik,KSČM,0,7,28
Leo Luzar,KSČM,A,7,28
Květa Matušovská,KSČM,A,7,28
Zdeněk Ondráček,KSČM,A,7,28
Daniel Pawlas,KSČM,0,7,28
Ivo Pojezný,KSČM,A,7,28
Jiří Valenta,KSČM,A,7,28
Miloslava Vostrá,KSČM,A,7,28
Jan Bartošek,KDU-ČSL,A,7,28
Pavel Bělobrádek,KDU-ČSL,A,7,28
Ondřej Benešík,KDU-ČSL,A,7,28
Jan Čižinský,KDU-ČSL,A,7,28
Pavla Golasowská,KDU-ČSL,A,7,28
Stanislav Juránek,KDU-ČSL,A,7,28
Marian Jurečka,KDU-ČSL,M,7,28
Vít Kaňkovský,KDU-ČSL,A,7,28
Jiří Mihola,KDU-ČSL,M,7,28
Marek Výborný,KDU-ČSL,A,7,28
Dominik Feri,TOP09,Z,7,28
Miroslav Kalousek,TOP09,A,7,28
Helena Langšádlová,TOP09,A,7,28
Markéta Pekarová Adamová,TOP09,A,7,28
Karel Schwarzenberg,TOP09,M,7,28
František Vácha,TOP09,A,7,28
Vlastimil Válek,TOP09,M,7,28
Jan Farský,STAN,M,7,28
Petr Gazdík,STAN,A,7,28
Věra Kovářová,STAN,Z,7,28
Jana Krutáková,STAN,A,7,28
Petr Pávek,STAN,A,7,28
Vít Rakušan,STAN,M,7,28
