Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,2,26
Andrej Babiš,ANO,A,2,26
Andrea Babišová,ANO,A,2,26
Margita Balaštíková,ANO,A,2,26
Josef Bělica,ANO,A,2,26
Stanislav Berkovec,ANO,A,2,26
Jiří Bláha,ANO,A,2,26
Richard Brabec,ANO,A,2,26
Milan Brázdil,ANO,0,2,26
Andrea Brzobohatá,ANO,A,2,26
Jaroslav Bžoch,ANO,A,2,26
Klára Dostálová,ANO,A,2,26
Lenka Dražilová,ANO,A,2,26
Jaroslav Faltýnek,ANO,A,2,26
Kamal Farhan,ANO,A,2,26
Milan Feranec,ANO,A,2,26
Eva Fialová,ANO,A,2,26
Stanislav Fridrich,ANO,A,2,26
Josef Hájek,ANO,A,2,26
Milan Hnilička,ANO,A,2,26
Ivan Jáč,ANO,A,2,26
Miloslav Janulík,ANO,A,2,26
Aleš Juchelka,ANO,A,2,26
Pavel Juříček,ANO,A,2,26
Adam Kalous,ANO,A,2,26
David Kasal,ANO,A,2,26
Tomáš Kohoutek,ANO,A,2,26
Martin Kolovratník,ANO,Z,2,26
Barbora Kořanová,ANO,A,2,26
Josef Kott,ANO,A,2,26
Robert Králíček,ANO,A,2,26
Roman Kubíček,ANO,A,2,26
Jan Kubík,ANO,A,2,26
Jaroslav Kytýr,ANO,A,2,26
Taťána Malá,ANO,A,2,26
Přemysl Mališ,ANO,Z,2,26
Jiří Mašek,ANO,A,2,26
Eva Matyášová,ANO,A,2,26
Radka Maxová,ANO,A,2,26
Marcela Melková,ANO,A,2,26
Jana Mračková Vildumetzová,ANO,A,2,26
Patrik Nacher,ANO,A,2,26
Marek Novák,ANO,A,2,26
Monika Oborná,ANO,A,2,26
Ladislav Okleštěk,ANO,A,2,26
Zuzana Ožanová,ANO,A,2,26
Jana Pastuchová,ANO,A,2,26
Robert Pelikán,ANO,A,2,26
František Petrtýl,ANO,A,2,26
Pavel Plzák,ANO,A,2,26
Milan Pour,ANO,A,2,26
David Pražák,ANO,A,2,26
Věra Procházková,ANO,A,2,26
Pavel Pustějovský,ANO,A,2,26
Karel Rais,ANO,A,2,26
Michal Ratiborský,ANO,A,2,26
Jan Richter,ANO,A,2,26
Miloslava Rutová,ANO,A,2,26
Pavel Růžička,ANO,A,2,26
Jan Řehounek,ANO,A,2,26
Petr Sadovský,ANO,A,2,26
Jan Schiller,ANO,A,2,26
Pavel Staněk,ANO,A,2,26
Martin Stropnický,ANO,A,2,26
Jiří Strýček,ANO,A,2,26
Karla Šlechtová,ANO,M,2,26
Julius Špičák,ANO,A,2,26
David Štolpa,ANO,A,2,26
Dan Ťok,ANO,A,2,26
Karel Tureček,ANO,A,2,26
Helena Válková,ANO,A,2,26
Adam Vojtěch,ANO,M,2,26
Jan Volný,ANO,A,2,26
Radek Vondráček,ANO,A,2,26
Ivo Vondrák,ANO,A,2,26
Petr Vrána,ANO,A,2,26
Rostislav Vyzula,ANO,A,2,26
Radek Zlesák,ANO,A,2,26
Ivan Adamec,ODS,A,2,26
Jan Bauer,ODS,Z,2,26
Martin Baxa,ODS,Z,2,26
Petr Beitl,ODS,A,2,26
Marek Benda,ODS,Z,2,26
Stanislav Blaha,ODS,Z,2,26
Pavel Blažek,ODS,Z,2,26
Jana Černochová,ODS,A,2,26
Petr Fiala,ODS,A,2,26
Jakub Janda,ODS,A,2,26
Václav Klaus,ODS,0,2,26
Karel Krejza,ODS,0,2,26
Martin Kupka,ODS,A,2,26
Zuzana Majerová Zahradníková,ODS,A,2,26
Jaroslav Martinů,ODS,A,2,26
Ilona Mauritzová,ODS,A,2,26
Vojtěch Munzar,ODS,A,2,26
Miroslava Němcová,ODS,A,2,26
Jan Skopeček,ODS,A,2,26
Zbyněk Stanjura,ODS,A,2,26
Bohuslav Svoboda,ODS,Z,2,26
Jiří Ventruba,ODS,A,2,26
Veronika Vrecionová,ODS,A,2,26
Jan Zahradník,ODS,A,2,26
Pavel Žáček,ODS,0,2,26
Dana Balcarová,Piráti,Z,2,26
Lukáš Bartoň,Piráti,A,2,26
Ivan Bartoš,Piráti,A,2,26
Lukáš Černohorský,Piráti,A,2,26
František Elfmark,Piráti,A,2,26
Mikuláš Ferjenčík,Piráti,A,2,26
Radek Holomčík,Piráti,A,2,26
Martin Jiránek,Piráti,A,2,26
Lukáš Kolářík,Piráti,A,2,26
František Kopřiva,Piráti,A,2,26
Lenka Kozlová,Piráti,A,2,26
Jan Lipavský,Piráti,A,2,26
Tomáš Martínek,Piráti,A,2,26
Jakub Michálek,Piráti,A,2,26
Mikuláš Peksa,Piráti,A,2,26
Vojtěch Pikal,Piráti,A,2,26
Ondřej Polanský,Piráti,A,2,26
Jan Pošvář,Piráti,A,2,26
Ondřej Profant,Piráti,A,2,26
Olga Richterová,Piráti,M,2,26
Petr Třešňák,Piráti,A,2,26
Tomáš Vymazal,Piráti,A,2,26
Marian Bojko,SPD,A,2,26
Jaroslav Dvořák,SPD,A,2,26
Radim Fiala,SPD,A,2,26
Jaroslav Holík,SPD,A,2,26
Jan Hrnčíř,SPD,A,2,26
Tereza Hyťhová,SPD,A,2,26
Monika Jarošová,SPD,A,2,26
Pavel Jelínek,SPD,A,2,26
Jiří Kobza,SPD,A,2,26
Jiří Kohoutek,SPD,M,2,26
Radek Koten,SPD,A,2,26
Jana Levová,SPD,A,2,26
Karla Maříková,SPD,A,2,26
Ivana Nevludová,SPD,A,2,26
Tomio Okamura,SPD,A,2,26
Zdeněk Podal,SPD,A,2,26
Miloslav Rozner,SPD,A,2,26
Radek Rozvoral,SPD,A,2,26
Lucie Šafránková,SPD,A,2,26
Lubomír Španěl,SPD,A,2,26
Radovan Vích,SPD,A,2,26
Lubomír Volný,SPD,A,2,26
Jiří Běhounek,ČSSD,A,2,26
Jan Birke,ČSSD,M,2,26
Petr Dolínek,ČSSD,A,2,26
Jaroslav Foldyna,ČSSD,0,2,26
Alena Gajdůšková,ČSSD,A,2,26
Jan Hamáček,ČSSD,Z,2,26
Tomáš Hanzel,ČSSD,A,2,26
Milan Chovanec,ČSSD,M,2,26
Jan Chvojka,ČSSD,A,2,26
Roman Onderka,ČSSD,A,2,26
Bohuslav Sobotka,ČSSD,M,2,26
Antonín Staněk,ČSSD,A,2,26
Kateřina Valachová,ČSSD,A,2,26
Ondřej Veselý,ČSSD,A,2,26
Lubomír Zaorálek,ČSSD,M,2,26
Hana Aulická Jírovcová,KSČM,A,2,26
Alexander Černý,KSČM,A,2,26
Jiří Dolejš,KSČM,A,2,26
Vojtěch Filip,KSČM,A,2,26
Miroslav Grebeníček,KSČM,A,2,26
Stanislav Grospič,KSČM,A,2,26
Vladimír Koníček,KSČM,A,2,26
Pavel Kováčik,KSČM,M,2,26
Leo Luzar,KSČM,A,2,26
Květa Matušovská,KSČM,A,2,26
Zdeněk Ondráček,KSČM,A,2,26
Daniel Pawlas,KSČM,A,2,26
Ivo Pojezný,KSČM,A,2,26
Jiří Valenta,KSČM,A,2,26
Miloslava Vostrá,KSČM,A,2,26
Jan Bartošek,KDU-ČSL,A,2,26
Pavel Bělobrádek,KDU-ČSL,A,2,26
Ondřej Benešík,KDU-ČSL,A,2,26
Jan Čižinský,KDU-ČSL,A,2,26
Pavla Golasowská,KDU-ČSL,A,2,26
Stanislav Juránek,KDU-ČSL,A,2,26
Marian Jurečka,KDU-ČSL,M,2,26
Vít Kaňkovský,KDU-ČSL,A,2,26
Jiří Mihola,KDU-ČSL,A,2,26
Marek Výborný,KDU-ČSL,A,2,26
Dominik Feri,TOP09,Z,2,26
Miroslav Kalousek,TOP09,M,2,26
Helena Langšádlová,TOP09,Z,2,26
Markéta Pekarová Adamová,TOP09,Z,2,26
Karel Schwarzenberg,TOP09,N,2,26
František Vácha,TOP09,M,2,26
