Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,52,82
Andrej Babiš,ANO,N,52,82
Andrea Babišová,ANO,N,52,82
Ondřej Babka,ANO,N,52,82
Margita Balaštíková,ANO,N,52,82
Josef Bělica,ANO,N,52,82
Stanislav Berkovec,ANO,N,52,82
Jiří Bláha,ANO,Z,52,82
Richard Brabec,ANO,N,52,82
Milan Brázdil,ANO,N,52,82
Andrea Brzobohatá,ANO,N,52,82
Jaroslav Bžoch,ANO,N,52,82
Monika Červíčková,ANO,N,52,82
Klára Dostálová,ANO,N,52,82
Lenka Dražilová,ANO,N,52,82
Jaroslav Faltýnek,ANO,N,52,82
Kamal Farhan,ANO,N,52,82
Milan Feranec,ANO,N,52,82
Eva Fialová,ANO,N,52,82
Stanislav Fridrich,ANO,N,52,82
Josef Hájek,ANO,N,52,82
Milan Hnilička,ANO,N,52,82
Ivan Jáč,ANO,N,52,82
Miloslav Janulík,ANO,N,52,82
Aleš Juchelka,ANO,Z,52,82
Pavel Juříček,ANO,N,52,82
Iva Kalátová,ANO,N,52,82
Adam Kalous,ANO,N,52,82
David Kasal,ANO,N,52,82
Tomáš Kohoutek,ANO,N,52,82
Martin Kolovratník,ANO,N,52,82
Barbora Kořanová,ANO,N,52,82
Josef Kott,ANO,N,52,82
Robert Králíček,ANO,N,52,82
Roman Kubíček,ANO,N,52,82
Jan Kubík,ANO,N,52,82
Jaroslav Kytýr,ANO,N,52,82
Taťána Malá,ANO,N,52,82
Přemysl Mališ,ANO,N,52,82
Jiří Mašek,ANO,N,52,82
Eva Matyášová,ANO,N,52,82
Marcela Melková,ANO,N,52,82
Jana Mračková Vildumetzová,ANO,N,52,82
Patrik Nacher,ANO,Z,52,82
Marek Novák,ANO,N,52,82
Monika Oborná,ANO,N,52,82
Ladislav Okleštěk,ANO,M,52,82
Zuzana Ožanová,ANO,N,52,82
Jana Pastuchová,ANO,N,52,82
František Petrtýl,ANO,N,52,82
Pavel Plzák,ANO,N,52,82
Milan Pour,ANO,N,52,82
David Pražák,ANO,N,52,82
Věra Procházková,ANO,N,52,82
Pavel Pustějovský,ANO,N,52,82
Karel Rais,ANO,N,52,82
Michal Ratiborský,ANO,N,52,82
Jan Richter,ANO,N,52,82
Miloslava Rutová,ANO,N,52,82
Pavel Růžička,ANO,N,52,82
Jan Řehounek,ANO,N,52,82
Petr Sadovský,ANO,N,52,82
Jan Schiller,ANO,N,52,82
Pavel Staněk,ANO,N,52,82
Jiří Strýček,ANO,N,52,82
Karla Šlechtová,ANO,N,52,82
Julius Špičák,ANO,N,52,82
David Štolpa,ANO,N,52,82
Karel Tureček,ANO,N,52,82
Helena Válková,ANO,N,52,82
Petr Venhoda,ANO,N,52,82
Adam Vojtěch,ANO,N,52,82
Jan Volný,ANO,N,52,82
Radek Vondráček,ANO,N,52,82
Ivo Vondrák,ANO,N,52,82
Petr Vrána,ANO,N,52,82
Rostislav Vyzula,ANO,N,52,82
Radek Zlesák,ANO,N,52,82
Ivan Adamec,ODS,A,52,82
Jan Bauer,ODS,N,52,82
Martin Baxa,ODS,A,52,82
Petr Beitl,ODS,A,52,82
Marek Benda,ODS,A,52,82
Petr Bendl,ODS,A,52,82
Stanislav Blaha,ODS,A,52,82
Pavel Blažek,ODS,A,52,82
Jana Černochová,ODS,A,52,82
Petr Fiala,ODS,A,52,82
Jakub Janda,ODS,A,52,82
Karel Krejza,ODS,A,52,82
Martin Kupka,ODS,A,52,82
Jaroslav Martinů,ODS,A,52,82
Ilona Mauritzová,ODS,A,52,82
Vojtěch Munzar,ODS,A,52,82
Miroslava Němcová,ODS,A,52,82
Jan Skopeček,ODS,A,52,82
Zbyněk Stanjura,ODS,A,52,82
Bohuslav Svoboda,ODS,A,52,82
Jiří Ventruba,ODS,A,52,82
Jan Zahradník,ODS,A,52,82
Pavel Žáček,ODS,A,52,82
Dana Balcarová,Piráti,A,52,82
Lukáš Bartoň,Piráti,A,52,82
Ivan Bartoš,Piráti,A,52,82
Lukáš Černohorský,Piráti,A,52,82
František Elfmark,Piráti,A,52,82
Mikuláš Ferjenčík,Piráti,A,52,82
Radek Holomčík,Piráti,A,52,82
Martin Jiránek,Piráti,A,52,82
Lukáš Kolářík,Piráti,A,52,82
František Kopřiva,Piráti,A,52,82
Lenka Kozlová,Piráti,A,52,82
Jan Lipavský,Piráti,A,52,82
Tomáš Martínek,Piráti,A,52,82
Jakub Michálek,Piráti,A,52,82
František Navrkal,Piráti,A,52,82
Vojtěch Pikal,Piráti,A,52,82
Ondřej Polanský,Piráti,A,52,82
Jan Pošvář,Piráti,A,52,82
Ondřej Profant,Piráti,A,52,82
Olga Richterová,Piráti,A,52,82
Petr Třešňák,Piráti,A,52,82
Tomáš Vymazal,Piráti,A,52,82
Jaroslav Dvořák,SPD,M,52,82
Radim Fiala,SPD,A,52,82
Jaroslav Foldyna,SPD,A,52,82
Jaroslav Holík,SPD,A,52,82
Jan Hrnčíř,SPD,A,52,82
Tereza Hyťhová,SPD,A,52,82
Monika Jarošová,SPD,A,52,82
Pavel Jelínek,SPD,A,52,82
Jiří Kobza,SPD,A,52,82
Jiří Kohoutek,SPD,A,52,82
Radek Koten,SPD,A,52,82
Jana Levová,SPD,A,52,82
Karla Maříková,SPD,A,52,82
Tomio Okamura,SPD,A,52,82
Zdeněk Podal,SPD,A,52,82
Miloslav Rozner,SPD,A,52,82
Radek Rozvoral,SPD,A,52,82
Lucie Šafránková,SPD,A,52,82
Lubomír Španěl,SPD,A,52,82
Radovan Vích,SPD,A,52,82
Jiří Běhounek,ČSSD,Z,52,82
Jan Birke,ČSSD,N,52,82
Petr Dolínek,ČSSD,N,52,82
Alena Gajdůšková,ČSSD,N,52,82
Jan Hamáček,ČSSD,N,52,82
Tomáš Hanzel,ČSSD,Z,52,82
Jan Chvojka,ČSSD,N,52,82
Roman Onderka,ČSSD,N,52,82
Roman Sklenák,ČSSD,N,52,82
Antonín Staněk,ČSSD,N,52,82
Kateřina Valachová,ČSSD,Z,52,82
Ondřej Veselý,ČSSD,N,52,82
Václav Votava,ČSSD,Z,52,82
Lubomír Zaorálek,ČSSD,M,52,82
Hana Aulická Jírovcová,KSČM,N,52,82
Alexander Černý,KSČM,N,52,82
Jiří Dolejš,KSČM,Z,52,82
Vojtěch Filip,KSČM,N,52,82
Miroslav Grebeníček,KSČM,N,52,82
Stanislav Grospič,KSČM,N,52,82
Pavel Kováčik,KSČM,N,52,82
Leo Luzar,KSČM,N,52,82
Květa Matušovská,KSČM,N,52,82
Zdeněk Ondráček,KSČM,N,52,82
Daniel Pawlas,KSČM,N,52,82
Marie Pěnčíková,KSČM,N,52,82
Ivo Pojezný,KSČM,N,52,82
Jiří Valenta,KSČM,N,52,82
Miloslava Vostrá,KSČM,N,52,82
Jan Bartošek,KDU-ČSL,Z,52,82
Pavel Bělobrádek,KDU-ČSL,M,52,82
Ondřej Benešík,KDU-ČSL,Z,52,82
Jan Čižinský,KDU-ČSL,Z,52,82
Pavla Golasowská,KDU-ČSL,Z,52,82
Stanislav Juránek,KDU-ČSL,Z,52,82
Marian Jurečka,KDU-ČSL,A,52,82
Vít Kaňkovský,KDU-ČSL,Z,52,82
Jiří Mihola,KDU-ČSL,Z,52,82
Marek Výborný,KDU-ČSL,Z,52,82
Dominik Feri,TOP09,A,52,82
Miroslav Kalousek,TOP09,A,52,82
Helena Langšádlová,TOP09,A,52,82
Markéta Pekarová Adamová,TOP09,A,52,82
Karel Schwarzenberg,TOP09,M,52,82
František Vácha,TOP09,A,52,82
Vlastimil Válek,TOP09,A,52,82
Jan Farský,STAN,A,52,82
Petr Gazdík,STAN,A,52,82
Věra Kovářová,STAN,A,52,82
Jana Krutáková,STAN,A,52,82
Petr Pávek,STAN,M,52,82
Vít Rakušan,STAN,A,52,82
Marian Bojko,Nezařaz,A,52,82
Václav Klaus,Nezařaz,M,52,82
Zuzana Majerová Zahradníková,Nezařaz,A,52,82
Ivana Nevludová,Nezařaz,M,52,82
Lubomír Volný,Nezařaz,A,52,82
