Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,74,0,1,2,1,2,27
ODS,25,0,15,3,7,0,2,27
Piráti,22,1,18,0,2,1,2,27
SPD,22,21,0,0,0,1,2,27
ČSSD,15,0,9,1,1,4,2,27
KSČM,15,12,0,0,2,1,2,27
KDU-ČSL,10,0,9,0,0,1,2,27
TOP09,7,0,3,0,2,2,2,27
STAN,6,0,6,0,0,0,2,27
Celkem,200,108,60,5,16,11,2,27
