Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,78,0,0,0,4,61
ODS,25,23,0,1,1,0,4,61
Piráti,22,12,0,0,10,0,4,61
SPD,22,0,22,0,0,0,4,61
ČSSD,15,0,5,1,9,0,4,61
KSČM,15,0,1,0,14,0,4,61
KDU-ČSL,10,1,0,0,9,0,4,61
TOP09,7,6,0,1,0,0,4,61
STAN,6,6,0,0,0,0,4,61
Celkem,200,48,106,3,43,0,4,61
