Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,51,0,5,13,9,24,233
ODS,25,23,0,0,1,1,24,233
Piráti,22,21,0,1,0,0,24,233
SPD,22,17,0,1,3,1,24,233
ČSSD,15,10,0,2,3,0,24,233
KSČM,15,9,0,0,5,1,24,233
KDU-ČSL,10,6,0,1,1,2,24,233
TOP09,7,3,0,1,1,2,24,233
STAN,6,3,0,0,2,1,24,233
Celkem,200,143,0,11,29,17,24,233
