Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,2,1,1,74,0,48,19
ODS,23,23,0,0,0,0,48,19
Piráti,22,18,0,0,3,1,48,19
SPD,20,19,0,0,0,1,48,19
ČSSD,14,1,0,1,12,0,48,19
KSČM,15,9,0,2,4,0,48,19
KDU-ČSL,10,0,0,0,10,0,48,19
TOP09,7,0,0,0,7,0,48,19
STAN,6,0,0,0,5,1,48,19
Nezařaz,5,5,0,0,0,0,48,19
Celkem,200,77,1,4,115,3,48,19
