Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,35,0,37,5,1,44,151
ODS,23,7,0,6,2,8,44,151
Piráti,22,8,0,13,1,0,44,151
SPD,20,6,0,14,0,0,44,151
ČSSD,14,7,0,4,1,2,44,151
KSČM,15,6,0,0,3,6,44,151
KDU-ČSL,10,5,0,4,0,1,44,151
TOP09,7,2,0,3,1,1,44,151
STAN,6,2,0,2,1,1,44,151
Nezařaz,5,1,0,2,2,0,44,151
Celkem,200,79,0,85,16,20,44,151
