Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,15,20
Andrej Babiš,ANO,Z,15,20
Andrea Babišová,ANO,M,15,20
Margita Balaštíková,ANO,Z,15,20
Josef Bělica,ANO,Z,15,20
Stanislav Berkovec,ANO,Z,15,20
Jiří Bláha,ANO,Z,15,20
Richard Brabec,ANO,Z,15,20
Milan Brázdil,ANO,Z,15,20
Andrea Brzobohatá,ANO,Z,15,20
Jaroslav Bžoch,ANO,Z,15,20
Monika Červíčková,ANO,Z,15,20
Klára Dostálová,ANO,Z,15,20
Lenka Dražilová,ANO,Z,15,20
Jaroslav Faltýnek,ANO,Z,15,20
Kamal Farhan,ANO,Z,15,20
Milan Feranec,ANO,N,15,20
Eva Fialová,ANO,Z,15,20
Stanislav Fridrich,ANO,Z,15,20
Josef Hájek,ANO,M,15,20
Milan Hnilička,ANO,Z,15,20
Ivan Jáč,ANO,Z,15,20
Miloslav Janulík,ANO,Z,15,20
Aleš Juchelka,ANO,Z,15,20
Pavel Juříček,ANO,M,15,20
Adam Kalous,ANO,N,15,20
David Kasal,ANO,Z,15,20
Tomáš Kohoutek,ANO,Z,15,20
Martin Kolovratník,ANO,Z,15,20
Barbora Kořanová,ANO,Z,15,20
Josef Kott,ANO,Z,15,20
Robert Králíček,ANO,Z,15,20
Roman Kubíček,ANO,Z,15,20
Jan Kubík,ANO,Z,15,20
Jaroslav Kytýr,ANO,M,15,20
Taťána Malá,ANO,Z,15,20
Přemysl Mališ,ANO,Z,15,20
Jiří Mašek,ANO,Z,15,20
Eva Matyášová,ANO,Z,15,20
Radka Maxová,ANO,Z,15,20
Marcela Melková,ANO,Z,15,20
Jana Mračková Vildumetzová,ANO,0,15,20
Patrik Nacher,ANO,M,15,20
Marek Novák,ANO,Z,15,20
Monika Oborná,ANO,Z,15,20
Ladislav Okleštěk,ANO,Z,15,20
Zuzana Ožanová,ANO,Z,15,20
Jana Pastuchová,ANO,Z,15,20
František Petrtýl,ANO,Z,15,20
Pavel Plzák,ANO,Z,15,20
Milan Pour,ANO,Z,15,20
David Pražák,ANO,Z,15,20
Věra Procházková,ANO,A,15,20
Pavel Pustějovský,ANO,Z,15,20
Karel Rais,ANO,Z,15,20
Michal Ratiborský,ANO,Z,15,20
Jan Richter,ANO,Z,15,20
Miloslava Rutová,ANO,Z,15,20
Pavel Růžička,ANO,Z,15,20
Jan Řehounek,ANO,0,15,20
Petr Sadovský,ANO,Z,15,20
Jan Schiller,ANO,Z,15,20
Pavel Staněk,ANO,M,15,20
Martin Stropnický,ANO,M,15,20
Jiří Strýček,ANO,Z,15,20
Karla Šlechtová,ANO,0,15,20
Julius Špičák,ANO,M,15,20
David Štolpa,ANO,Z,15,20
Dan Ťok,ANO,Z,15,20
Karel Tureček,ANO,Z,15,20
Helena Válková,ANO,A,15,20
Adam Vojtěch,ANO,Z,15,20
Jan Volný,ANO,Z,15,20
Radek Vondráček,ANO,Z,15,20
Ivo Vondrák,ANO,Z,15,20
Petr Vrána,ANO,Z,15,20
Rostislav Vyzula,ANO,Z,15,20
Radek Zlesák,ANO,Z,15,20
Ivan Adamec,ODS,A,15,20
Jan Bauer,ODS,A,15,20
Martin Baxa,ODS,A,15,20
Petr Beitl,ODS,A,15,20
Marek Benda,ODS,A,15,20
Stanislav Blaha,ODS,M,15,20
Pavel Blažek,ODS,A,15,20
Jana Černochová,ODS,A,15,20
Petr Fiala,ODS,A,15,20
Jakub Janda,ODS,A,15,20
Václav Klaus,ODS,0,15,20
Karel Krejza,ODS,A,15,20
Martin Kupka,ODS,0,15,20
Zuzana Majerová Zahradníková,ODS,A,15,20
Jaroslav Martinů,ODS,A,15,20
Ilona Mauritzová,ODS,A,15,20
Vojtěch Munzar,ODS,A,15,20
Miroslava Němcová,ODS,A,15,20
Jan Skopeček,ODS,A,15,20
Zbyněk Stanjura,ODS,A,15,20
Bohuslav Svoboda,ODS,A,15,20
Jiří Ventruba,ODS,A,15,20
Veronika Vrecionová,ODS,A,15,20
Jan Zahradník,ODS,A,15,20
Pavel Žáček,ODS,A,15,20
Dana Balcarová,Piráti,A,15,20
Lukáš Bartoň,Piráti,A,15,20
Ivan Bartoš,Piráti,Z,15,20
Lukáš Černohorský,Piráti,A,15,20
František Elfmark,Piráti,M,15,20
Mikuláš Ferjenčík,Piráti,A,15,20
Radek Holomčík,Piráti,A,15,20
Martin Jiránek,Piráti,M,15,20
Lukáš Kolářík,Piráti,A,15,20
František Kopřiva,Piráti,M,15,20
Lenka Kozlová,Piráti,A,15,20
Jan Lipavský,Piráti,A,15,20
Tomáš Martínek,Piráti,A,15,20
Jakub Michálek,Piráti,Z,15,20
Mikuláš Peksa,Piráti,A,15,20
Vojtěch Pikal,Piráti,A,15,20
Ondřej Polanský,Piráti,A,15,20
Jan Pošvář,Piráti,A,15,20
Ondřej Profant,Piráti,A,15,20
Olga Richterová,Piráti,A,15,20
Petr Třešňák,Piráti,A,15,20
Tomáš Vymazal,Piráti,A,15,20
Marian Bojko,SPD,Z,15,20
