Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,598
Andrej Babiš,ANO,M,28,598
Andrea Babišová,ANO,N,28,598
Margita Balaštíková,ANO,N,28,598
Josef Bělica,ANO,N,28,598
Stanislav Berkovec,ANO,Z,28,598
Jiří Bláha,ANO,M,28,598
Richard Brabec,ANO,N,28,598
Milan Brázdil,ANO,N,28,598
Andrea Brzobohatá,ANO,N,28,598
Jaroslav Bžoch,ANO,N,28,598
Monika Červíčková,ANO,N,28,598
Klára Dostálová,ANO,N,28,598
Lenka Dražilová,ANO,N,28,598
Jaroslav Faltýnek,ANO,N,28,598
Kamal Farhan,ANO,N,28,598
Milan Feranec,ANO,N,28,598
Eva Fialová,ANO,N,28,598
Stanislav Fridrich,ANO,N,28,598
Josef Hájek,ANO,N,28,598
Milan Hnilička,ANO,N,28,598
Ivan Jáč,ANO,N,28,598
Miloslav Janulík,ANO,N,28,598
Aleš Juchelka,ANO,Z,28,598
Pavel Juříček,ANO,N,28,598
Iva Kalátová,ANO,N,28,598
Adam Kalous,ANO,N,28,598
David Kasal,ANO,N,28,598
Tomáš Kohoutek,ANO,N,28,598
Martin Kolovratník,ANO,N,28,598
Barbora Kořanová,ANO,N,28,598
Josef Kott,ANO,Z,28,598
Robert Králíček,ANO,Z,28,598
Roman Kubíček,ANO,N,28,598
Jan Kubík,ANO,N,28,598
Jaroslav Kytýr,ANO,N,28,598
Taťána Malá,ANO,N,28,598
Přemysl Mališ,ANO,Z,28,598
Jiří Mašek,ANO,N,28,598
Eva Matyášová,ANO,N,28,598
Radka Maxová,ANO,N,28,598
Marcela Melková,ANO,N,28,598
Jana Mračková Vildumetzová,ANO,N,28,598
Patrik Nacher,ANO,Z,28,598
Marek Novák,ANO,N,28,598
Monika Oborná,ANO,N,28,598
Ladislav Okleštěk,ANO,N,28,598
Zuzana Ožanová,ANO,N,28,598
Jana Pastuchová,ANO,N,28,598
František Petrtýl,ANO,N,28,598
Pavel Plzák,ANO,N,28,598
Milan Pour,ANO,N,28,598
David Pražák,ANO,N,28,598
Věra Procházková,ANO,N,28,598
Pavel Pustějovský,ANO,N,28,598
Karel Rais,ANO,M,28,598
Michal Ratiborský,ANO,N,28,598
Jan Richter,ANO,N,28,598
Miloslava Rutová,ANO,N,28,598
Pavel Růžička,ANO,N,28,598
Jan Řehounek,ANO,N,28,598
Petr Sadovský,ANO,N,28,598
Jan Schiller,ANO,N,28,598
Pavel Staněk,ANO,Z,28,598
Jiří Strýček,ANO,N,28,598
Karla Šlechtová,ANO,N,28,598
Julius Špičák,ANO,N,28,598
David Štolpa,ANO,N,28,598
Karel Tureček,ANO,N,28,598
Helena Válková,ANO,N,28,598
Petr Venhoda,ANO,Z,28,598
Adam Vojtěch,ANO,N,28,598
Jan Volný,ANO,N,28,598
Radek Vondráček,ANO,Z,28,598
Ivo Vondrák,ANO,N,28,598
Petr Vrána,ANO,N,28,598
Rostislav Vyzula,ANO,N,28,598
Radek Zlesák,ANO,N,28,598
Ivan Adamec,ODS,A,28,598
Jan Bauer,ODS,A,28,598
Martin Baxa,ODS,A,28,598
Petr Beitl,ODS,A,28,598
Marek Benda,ODS,A,28,598
Stanislav Blaha,ODS,A,28,598
Pavel Blažek,ODS,A,28,598
Jana Černochová,ODS,A,28,598
Petr Fiala,ODS,A,28,598
Jakub Janda,ODS,A,28,598
Karel Krejza,ODS,A,28,598
Martin Kupka,ODS,A,28,598
Jaroslav Martinů,ODS,A,28,598
Ilona Mauritzová,ODS,A,28,598
Vojtěch Munzar,ODS,A,28,598
Miroslava Němcová,ODS,A,28,598
Jan Skopeček,ODS,A,28,598
Zbyněk Stanjura,ODS,A,28,598
Bohuslav Svoboda,ODS,A,28,598
Jiří Ventruba,ODS,A,28,598
Veronika Vrecionová,ODS,A,28,598
Jan Zahradník,ODS,A,28,598
Pavel Žáček,ODS,A,28,598
Dana Balcarová,Piráti,A,28,598
Lukáš Bartoň,Piráti,A,28,598
Ivan Bartoš,Piráti,A,28,598
Lukáš Černohorský,Piráti,A,28,598
František Elfmark,Piráti,A,28,598
Mikuláš Ferjenčík,Piráti,A,28,598
Radek Holomčík,Piráti,Z,28,598
Martin Jiránek,Piráti,A,28,598
Lukáš Kolářík,Piráti,A,28,598
František Kopřiva,Piráti,A,28,598
Lenka Kozlová,Piráti,A,28,598
Jan Lipavský,Piráti,A,28,598
Tomáš Martínek,Piráti,A,28,598
Jakub Michálek,Piráti,A,28,598
Mikuláš Peksa,Piráti,M,28,598
Vojtěch Pikal,Piráti,A,28,598
Ondřej Polanský,Piráti,A,28,598
Jan Pošvář,Piráti,A,28,598
Ondřej Profant,Piráti,A,28,598
Olga Richterová,Piráti,A,28,598
Petr Třešňák,Piráti,A,28,598
Tomáš Vymazal,Piráti,A,28,598
Jaroslav Dvořák,SPD,M,28,598
Radim Fiala,SPD,A,28,598
Jaroslav Holík,SPD,A,28,598
Jan Hrnčíř,SPD,A,28,598
Tereza Hyťhová,SPD,A,28,598
Monika Jarošová,SPD,A,28,598
Pavel Jelínek,SPD,A,28,598
Jiří Kobza,SPD,A,28,598
Jiří Kohoutek,SPD,A,28,598
Radek Koten,SPD,A,28,598
Jana Levová,SPD,M,28,598
Karla Maříková,SPD,A,28,598
Tomio Okamura,SPD,A,28,598
Zdeněk Podal,SPD,A,28,598
Miloslav Rozner,SPD,A,28,598
Radek Rozvoral,SPD,A,28,598
Lucie Šafránková,SPD,A,28,598
Lubomír Španěl,SPD,A,28,598
Radovan Vích,SPD,A,28,598
Jiří Běhounek,ČSSD,Z,28,598
Jan Birke,ČSSD,N,28,598
Petr Dolínek,ČSSD,N,28,598
Jaroslav Foldyna,ČSSD,N,28,598
Alena Gajdůšková,ČSSD,N,28,598
Jan Hamáček,ČSSD,Z,28,598
Tomáš Hanzel,ČSSD,M,28,598
Jan Chvojka,ČSSD,N,28,598
Roman Onderka,ČSSD,Z,28,598
Roman Sklenák,ČSSD,Z,28,598
Antonín Staněk,ČSSD,Z,28,598
Kateřina Valachová,ČSSD,N,28,598
Ondřej Veselý,ČSSD,Z,28,598
Václav Votava,ČSSD,N,28,598
Lubomír Zaorálek,ČSSD,Z,28,598
Hana Aulická Jírovcová,KSČM,N,28,598
Alexander Černý,KSČM,N,28,598
Jiří Dolejš,KSČM,Z,28,598
Vojtěch Filip,KSČM,N,28,598
Miroslav Grebeníček,KSČM,N,28,598
Stanislav Grospič,KSČM,Z,28,598
Pavel Kováčik,KSČM,Z,28,598
Leo Luzar,KSČM,Z,28,598
Květa Matušovská,KSČM,Z,28,598
Zdeněk Ondráček,KSČM,N,28,598
Daniel Pawlas,KSČM,N,28,598
Marie Pěnčíková,KSČM,N,28,598
Ivo Pojezný,KSČM,N,28,598
Jiří Valenta,KSČM,Z,28,598
Miloslava Vostrá,KSČM,0,28,598
Jan Bartošek,KDU-ČSL,A,28,598
Pavel Bělobrádek,KDU-ČSL,A,28,598
Ondřej Benešík,KDU-ČSL,A,28,598
Jan Čižinský,KDU-ČSL,A,28,598
Pavla Golasowská,KDU-ČSL,A,28,598
Stanislav Juránek,KDU-ČSL,A,28,598
Marian Jurečka,KDU-ČSL,A,28,598
Vít Kaňkovský,KDU-ČSL,A,28,598
Jiří Mihola,KDU-ČSL,A,28,598
Marek Výborný,KDU-ČSL,M,28,598
Dominik Feri,TOP09,A,28,598
Miroslav Kalousek,TOP09,0,28,598
Helena Langšádlová,TOP09,A,28,598
Markéta Pekarová Adamová,TOP09,A,28,598
Karel Schwarzenberg,TOP09,M,28,598
František Vácha,TOP09,M,28,598
Vlastimil Válek,TOP09,A,28,598
Jan Farský,STAN,A,28,598
Petr Gazdík,STAN,A,28,598
Věra Kovářová,STAN,A,28,598
Jana Krutáková,STAN,A,28,598
Petr Pávek,STAN,A,28,598
Vít Rakušan,STAN,A,28,598
Marian Bojko,Nezařaz,A,28,598
Václav Klaus,Nezařaz,Z,28,598
Zuzana Majerová Zahradníková,Nezařaz,A,28,598
Ivana Nevludová,Nezařaz,A,28,598
Lubomír Volný,Nezařaz,A,28,598
