Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,66,1,5,2,4,33,44
ODS,23,0,18,1,2,2,33,44
Piráti,22,22,0,0,0,0,33,44
SPD,19,18,0,0,0,1,33,44
ČSSD,15,8,1,3,0,3,33,44
KSČM,15,13,0,1,0,1,33,44
KDU-ČSL,10,7,0,1,1,1,33,44
TOP09,7,6,0,0,0,1,33,44
STAN,6,5,0,1,0,0,33,44
Nezařaz,5,3,0,0,0,2,33,44
Celkem,200,148,20,12,5,15,33,44
