Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,58,0,6,2,12,55,2
ODS,23,11,0,7,0,5,55,2
Piráti,22,18,0,2,0,2,55,2
SPD,20,10,0,5,1,4,55,2
ČSSD,14,3,0,4,1,6,55,2
KSČM,15,7,0,7,0,1,55,2
KDU-ČSL,10,8,0,2,0,0,55,2
TOP09,7,3,0,1,0,3,55,2
STAN,6,1,0,2,1,2,55,2
Nezařaz,5,2,0,0,0,3,55,2
Celkem,200,121,0,36,5,38,55,2
