Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,69,0,0,5,4,33,174
ODS,23,0,18,1,2,2,33,174
Piráti,22,16,2,0,4,0,33,174
SPD,19,0,0,0,19,0,33,174
ČSSD,15,14,0,0,0,1,33,174
KSČM,15,1,2,0,10,2,33,174
KDU-ČSL,10,0,6,1,2,1,33,174
TOP09,7,0,3,0,4,0,33,174
STAN,6,0,1,0,4,1,33,174
Nezařaz,5,0,1,0,4,0,33,174
Celkem,200,100,33,2,54,11,33,174
