Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,60,1,1,16,47,272
ODS,23,0,23,0,0,0,47,272
Piráti,22,19,0,0,0,3,47,272
SPD,20,15,0,1,0,4,47,272
ČSSD,14,1,4,0,2,7,47,272
KSČM,15,0,9,0,3,3,47,272
KDU-ČSL,10,0,5,0,2,3,47,272
TOP09,7,5,0,0,0,2,47,272
STAN,6,0,0,0,4,2,47,272
Nezařaz,5,0,3,0,0,2,47,272
Celkem,200,40,104,2,12,42,47,272
