Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,35,0,4,39,42,37
ODS,23,12,0,0,0,11,42,37
Piráti,22,11,0,0,0,11,42,37
SPD,20,11,0,0,0,9,42,37
ČSSD,14,0,7,0,0,7,42,37
KSČM,15,0,2,0,6,7,42,37
KDU-ČSL,10,5,0,0,0,5,42,37
TOP09,7,3,0,0,0,4,42,37
STAN,6,3,0,0,0,3,42,37
Nezařaz,5,3,0,0,0,2,42,37
Celkem,200,48,44,0,10,98,42,37
