Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,62,0,13,3,28,705
ODS,23,23,0,0,0,0,28,705
Piráti,22,20,0,0,1,1,28,705
SPD,19,18,0,0,0,1,28,705
ČSSD,15,0,10,0,3,2,28,705
KSČM,15,0,10,0,5,0,28,705
KDU-ČSL,10,8,0,1,1,0,28,705
TOP09,7,4,0,1,0,2,28,705
STAN,6,6,0,0,0,0,28,705
Nezařaz,5,4,0,0,1,0,28,705
Celkem,200,83,82,2,24,9,28,705
