Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,65,0,0,3,10,33,130
ODS,23,19,0,2,1,1,33,130
Piráti,22,0,2,0,20,0,33,130
SPD,19,17,0,0,0,2,33,130
ČSSD,15,10,0,2,1,2,33,130
KSČM,15,11,0,1,1,2,33,130
KDU-ČSL,10,8,0,0,0,2,33,130
TOP09,7,0,0,0,6,1,33,130
STAN,6,0,0,0,5,1,33,130
Nezařaz,5,3,0,0,1,1,33,130
Celkem,200,133,2,5,38,22,33,130
