Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,70,3,3,1,2,45
ODS,25,16,0,8,1,0,2,45
Piráti,22,20,0,0,1,1,2,45
SPD,22,0,21,0,0,1,2,45
ČSSD,15,9,0,1,1,4,2,45
KSČM,15,1,7,0,6,1,2,45
KDU-ČSL,10,8,0,0,1,1,2,45
TOP09,7,3,0,1,2,1,2,45
STAN,6,5,0,0,1,0,2,45
Celkem,200,63,98,13,16,10,2,45
