Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,25,313
Andrej Babiš,ANO,M,25,313
Andrea Babišová,ANO,A,25,313
Margita Balaštíková,ANO,M,25,313
Josef Bělica,ANO,A,25,313
Stanislav Berkovec,ANO,A,25,313
Jiří Bláha,ANO,A,25,313
Richard Brabec,ANO,A,25,313
Milan Brázdil,ANO,A,25,313
Andrea Brzobohatá,ANO,A,25,313
Jaroslav Bžoch,ANO,A,25,313
Monika Červíčková,ANO,A,25,313
Klára Dostálová,ANO,A,25,313
Lenka Dražilová,ANO,A,25,313
Jaroslav Faltýnek,ANO,A,25,313
Kamal Farhan,ANO,A,25,313
Milan Feranec,ANO,A,25,313
Eva Fialová,ANO,A,25,313
Stanislav Fridrich,ANO,A,25,313
Josef Hájek,ANO,A,25,313
Milan Hnilička,ANO,A,25,313
Ivan Jáč,ANO,A,25,313
Miloslav Janulík,ANO,A,25,313
Aleš Juchelka,ANO,A,25,313
Pavel Juříček,ANO,A,25,313
Adam Kalous,ANO,A,25,313
David Kasal,ANO,A,25,313
Tomáš Kohoutek,ANO,A,25,313
Martin Kolovratník,ANO,A,25,313
Barbora Kořanová,ANO,A,25,313
Josef Kott,ANO,A,25,313
Robert Králíček,ANO,A,25,313
Roman Kubíček,ANO,A,25,313
Jan Kubík,ANO,M,25,313
Jaroslav Kytýr,ANO,A,25,313
Taťána Malá,ANO,A,25,313
Přemysl Mališ,ANO,A,25,313
Jiří Mašek,ANO,A,25,313
Eva Matyášová,ANO,A,25,313
Radka Maxová,ANO,A,25,313
Marcela Melková,ANO,M,25,313
Jana Mračková Vildumetzová,ANO,A,25,313
Patrik Nacher,ANO,A,25,313
Marek Novák,ANO,A,25,313
Monika Oborná,ANO,A,25,313
Ladislav Okleštěk,ANO,A,25,313
Zuzana Ožanová,ANO,A,25,313
Jana Pastuchová,ANO,A,25,313
František Petrtýl,ANO,A,25,313
Pavel Plzák,ANO,A,25,313
Milan Pour,ANO,A,25,313
David Pražák,ANO,A,25,313
Věra Procházková,ANO,A,25,313
Pavel Pustějovský,ANO,A,25,313
Karel Rais,ANO,A,25,313
Michal Ratiborský,ANO,A,25,313
Jan Richter,ANO,A,25,313
Miloslava Rutová,ANO,A,25,313
Pavel Růžička,ANO,A,25,313
Jan Řehounek,ANO,A,25,313
Petr Sadovský,ANO,A,25,313
Jan Schiller,ANO,A,25,313
Pavel Staněk,ANO,A,25,313
Jiří Strýček,ANO,A,25,313
Karla Šlechtová,ANO,Z,25,313
Julius Špičák,ANO,A,25,313
