Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,73,0,5,0,38,189
ODS,23,20,0,1,0,2,38,189
Piráti,22,22,0,0,0,0,38,189
SPD,19,0,0,0,18,1,38,189
ČSSD,15,0,7,1,7,0,38,189
KSČM,15,0,14,0,1,0,38,189
KDU-ČSL,10,9,0,0,0,1,38,189
TOP09,7,6,0,1,0,0,38,189
STAN,6,5,0,1,0,0,38,189
Nezařaz,5,2,0,0,3,0,38,189
Celkem,200,64,94,4,34,4,38,189
