Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,33,62
Andrej Babiš,ANO,N,33,62
Andrea Babišová,ANO,N,33,62
Ondřej Babka,ANO,N,33,62
Margita Balaštíková,ANO,N,33,62
Josef Bělica,ANO,N,33,62
Stanislav Berkovec,ANO,N,33,62
Jiří Bláha,ANO,N,33,62
Richard Brabec,ANO,N,33,62
Milan Brázdil,ANO,N,33,62
Andrea Brzobohatá,ANO,N,33,62
Jaroslav Bžoch,ANO,N,33,62
Monika Červíčková,ANO,N,33,62
Klára Dostálová,ANO,N,33,62
Lenka Dražilová,ANO,N,33,62
Jaroslav Faltýnek,ANO,N,33,62
Kamal Farhan,ANO,N,33,62
Milan Feranec,ANO,N,33,62
Eva Fialová,ANO,N,33,62
Stanislav Fridrich,ANO,N,33,62
Josef Hájek,ANO,N,33,62
Milan Hnilička,ANO,N,33,62
Ivan Jáč,ANO,N,33,62
Miloslav Janulík,ANO,N,33,62
Aleš Juchelka,ANO,N,33,62
Pavel Juříček,ANO,N,33,62
Iva Kalátová,ANO,N,33,62
Adam Kalous,ANO,Z,33,62
David Kasal,ANO,N,33,62
Tomáš Kohoutek,ANO,N,33,62
Martin Kolovratník,ANO,N,33,62
Barbora Kořanová,ANO,N,33,62
Josef Kott,ANO,N,33,62
Robert Králíček,ANO,N,33,62
Roman Kubíček,ANO,N,33,62
Jan Kubík,ANO,N,33,62
Jaroslav Kytýr,ANO,N,33,62
Taťána Malá,ANO,N,33,62
Přemysl Mališ,ANO,N,33,62
Jiří Mašek,ANO,N,33,62
Eva Matyášová,ANO,N,33,62
Marcela Melková,ANO,N,33,62
Jana Mračková Vildumetzová,ANO,N,33,62
Patrik Nacher,ANO,Z,33,62
Marek Novák,ANO,N,33,62
Monika Oborná,ANO,N,33,62
Ladislav Okleštěk,ANO,N,33,62
Zuzana Ožanová,ANO,N,33,62
Jana Pastuchová,ANO,N,33,62
František Petrtýl,ANO,N,33,62
Pavel Plzák,ANO,N,33,62
Milan Pour,ANO,N,33,62
David Pražák,ANO,N,33,62
Věra Procházková,ANO,N,33,62
Pavel Pustějovský,ANO,N,33,62
Karel Rais,ANO,N,33,62
Michal Ratiborský,ANO,N,33,62
Jan Richter,ANO,N,33,62
Miloslava Rutová,ANO,N,33,62
Pavel Růžička,ANO,N,33,62
Jan Řehounek,ANO,N,33,62
Petr Sadovský,ANO,N,33,62
Jan Schiller,ANO,N,33,62
Pavel Staněk,ANO,Z,33,62
Jiří Strýček,ANO,N,33,62
Karla Šlechtová,ANO,N,33,62
Julius Špičák,ANO,N,33,62
David Štolpa,ANO,N,33,62
Karel Tureček,ANO,N,33,62
Helena Válková,ANO,N,33,62
Petr Venhoda,ANO,M,33,62
Adam Vojtěch,ANO,N,33,62
Jan Volný,ANO,N,33,62
Radek Vondráček,ANO,N,33,62
Ivo Vondrák,ANO,N,33,62
Petr Vrána,ANO,N,33,62
Rostislav Vyzula,ANO,N,33,62
Radek Zlesák,ANO,N,33,62
Ivan Adamec,ODS,A,33,62
Jan Bauer,ODS,A,33,62
Martin Baxa,ODS,A,33,62
Petr Beitl,ODS,M,33,62
Marek Benda,ODS,A,33,62
Petr Bendl,ODS,A,33,62
Stanislav Blaha,ODS,A,33,62
Pavel Blažek,ODS,A,33,62
Jana Černochová,ODS,A,33,62
Petr Fiala,ODS,A,33,62
Jakub Janda,ODS,A,33,62
Karel Krejza,ODS,A,33,62
Martin Kupka,ODS,A,33,62
Jaroslav Martinů,ODS,A,33,62
Ilona Mauritzová,ODS,A,33,62
Vojtěch Munzar,ODS,A,33,62
Miroslava Němcová,ODS,A,33,62
Jan Skopeček,ODS,A,33,62
Zbyněk Stanjura,ODS,A,33,62
Bohuslav Svoboda,ODS,A,33,62
Jiří Ventruba,ODS,A,33,62
