Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,47,236
Andrej Babiš,ANO,M,47,236
Andrea Babišová,ANO,0,47,236
Ondřej Babka,ANO,A,47,236
Margita Balaštíková,ANO,A,47,236
Josef Bělica,ANO,A,47,236
Stanislav Berkovec,ANO,A,47,236
Jiří Bláha,ANO,M,47,236
Richard Brabec,ANO,A,47,236
Milan Brázdil,ANO,A,47,236
Andrea Brzobohatá,ANO,A,47,236
Jaroslav Bžoch,ANO,A,47,236
Monika Červíčková,ANO,A,47,236
Klára Dostálová,ANO,A,47,236
Lenka Dražilová,ANO,Z,47,236
Jaroslav Faltýnek,ANO,A,47,236
Kamal Farhan,ANO,A,47,236
Milan Feranec,ANO,A,47,236
Eva Fialová,ANO,A,47,236
Stanislav Fridrich,ANO,A,47,236
Josef Hájek,ANO,A,47,236
Milan Hnilička,ANO,A,47,236
Ivan Jáč,ANO,0,47,236
Miloslav Janulík,ANO,A,47,236
Aleš Juchelka,ANO,0,47,236
Pavel Juříček,ANO,A,47,236
Iva Kalátová,ANO,0,47,236
Adam Kalous,ANO,Z,47,236
David Kasal,ANO,A,47,236
Tomáš Kohoutek,ANO,A,47,236
Martin Kolovratník,ANO,A,47,236
Barbora Kořanová,ANO,A,47,236
Josef Kott,ANO,A,47,236
Robert Králíček,ANO,A,47,236
Roman Kubíček,ANO,A,47,236
Jan Kubík,ANO,A,47,236
Jaroslav Kytýr,ANO,M,47,236
Taťána Malá,ANO,0,47,236
Přemysl Mališ,ANO,A,47,236
Jiří Mašek,ANO,A,47,236
Eva Matyášová,ANO,A,47,236
Marcela Melková,ANO,A,47,236
Jana Mračková Vildumetzová,ANO,M,47,236
Patrik Nacher,ANO,M,47,236
Marek Novák,ANO,A,47,236
Monika Oborná,ANO,0,47,236
Ladislav Okleštěk,ANO,M,47,236
Zuzana Ožanová,ANO,A,47,236
Jana Pastuchová,ANO,M,47,236
František Petrtýl,ANO,A,47,236
Pavel Plzák,ANO,A,47,236
Milan Pour,ANO,A,47,236
David Pražák,ANO,M,47,236
Věra Procházková,ANO,0,47,236
Pavel Pustějovský,ANO,A,47,236
Karel Rais,ANO,A,47,236
Michal Ratiborský,ANO,A,47,236
Jan Richter,ANO,0,47,236
Miloslava Rutová,ANO,0,47,236
Pavel Růžička,ANO,A,47,236
Jan Řehounek,ANO,A,47,236
Petr Sadovský,ANO,A,47,236
Jan Schiller,ANO,A,47,236
Pavel Staněk,ANO,A,47,236
Jiří Strýček,ANO,0,47,236
Karla Šlechtová,ANO,A,47,236
Julius Špičák,ANO,0,47,236
David Štolpa,ANO,A,47,236
Karel Tureček,ANO,0,47,236
Helena Válková,ANO,A,47,236
Petr Venhoda,ANO,A,47,236
Adam Vojtěch,ANO,M,47,236
Jan Volný,ANO,0,47,236
Radek Vondráček,ANO,A,47,236
Ivo Vondrák,ANO,A,47,236
Petr Vrána,ANO,M,47,236
Rostislav Vyzula,ANO,A,47,236
Radek Zlesák,ANO,A,47,236
Ivan Adamec,ODS,A,47,236
Jan Bauer,ODS,0,47,236
Martin Baxa,ODS,A,47,236
Petr Beitl,ODS,0,47,236
Marek Benda,ODS,A,47,236
Petr Bendl,ODS,0,47,236
Stanislav Blaha,ODS,A,47,236
Pavel Blažek,ODS,0,47,236
Jana Černochová,ODS,A,47,236
Petr Fiala,ODS,A,47,236
Jakub Janda,ODS,A,47,236
Karel Krejza,ODS,A,47,236
Martin Kupka,ODS,0,47,236
Jaroslav Martinů,ODS,A,47,236
Ilona Mauritzová,ODS,0,47,236
Vojtěch Munzar,ODS,A,47,236
Miroslava Němcová,ODS,0,47,236
Jan Skopeček,ODS,A,47,236
Zbyněk Stanjura,ODS,A,47,236
Bohuslav Svoboda,ODS,0,47,236
Jiří Ventruba,ODS,A,47,236
Jan Zahradník,ODS,A,47,236
Pavel Žáček,ODS,A,47,236
Dana Balcarová,Piráti,A,47,236
Lukáš Bartoň,Piráti,A,47,236
Ivan Bartoš,Piráti,A,47,236
Lukáš Černohorský,Piráti,A,47,236
František Elfmark,Piráti,A,47,236
Mikuláš Ferjenčík,Piráti,0,47,236
Radek Holomčík,Piráti,A,47,236
Martin Jiránek,Piráti,A,47,236
Lukáš Kolářík,Piráti,M,47,236
František Kopřiva,Piráti,A,47,236
Lenka Kozlová,Piráti,0,47,236
Jan Lipavský,Piráti,A,47,236
Tomáš Martínek,Piráti,A,47,236
Jakub Michálek,Piráti,A,47,236
František Navrkal,Piráti,A,47,236
Vojtěch Pikal,Piráti,A,47,236
Ondřej Polanský,Piráti,A,47,236
Jan Pošvář,Piráti,A,47,236
Ondřej Profant,Piráti,A,47,236
Olga Richterová,Piráti,A,47,236
Petr Třešňák,Piráti,A,47,236
Tomáš Vymazal,Piráti,A,47,236
Jaroslav Dvořák,SPD,A,47,236
