Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,26,113
Andrej Babiš,ANO,M,26,113
Andrea Babišová,ANO,N,26,113
Margita Balaštíková,ANO,N,26,113
Josef Bělica,ANO,Z,26,113
Stanislav Berkovec,ANO,N,26,113
Jiří Bláha,ANO,Z,26,113
Richard Brabec,ANO,N,26,113
Milan Brázdil,ANO,Z,26,113
Andrea Brzobohatá,ANO,Z,26,113
Jaroslav Bžoch,ANO,0,26,113
Monika Červíčková,ANO,Z,26,113
Klára Dostálová,ANO,Z,26,113
Lenka Dražilová,ANO,M,26,113
Jaroslav Faltýnek,ANO,N,26,113
Kamal Farhan,ANO,Z,26,113
Milan Feranec,ANO,Z,26,113
Eva Fialová,ANO,Z,26,113
Stanislav Fridrich,ANO,N,26,113
Josef Hájek,ANO,N,26,113
Milan Hnilička,ANO,Z,26,113
Ivan Jáč,ANO,M,26,113
Miloslav Janulík,ANO,Z,26,113
Aleš Juchelka,ANO,Z,26,113
Pavel Juříček,ANO,A,26,113
Adam Kalous,ANO,Z,26,113
David Kasal,ANO,Z,26,113
Tomáš Kohoutek,ANO,N,26,113
Martin Kolovratník,ANO,A,26,113
Barbora Kořanová,ANO,Z,26,113
Josef Kott,ANO,N,26,113
Robert Králíček,ANO,Z,26,113
Roman Kubíček,ANO,Z,26,113
Jan Kubík,ANO,N,26,113
Jaroslav Kytýr,ANO,N,26,113
Taťána Malá,ANO,M,26,113
Přemysl Mališ,ANO,N,26,113
Jiří Mašek,ANO,Z,26,113
Eva Matyášová,ANO,M,26,113
Radka Maxová,ANO,N,26,113
Marcela Melková,ANO,N,26,113
Jana Mračková Vildumetzová,ANO,N,26,113
Patrik Nacher,ANO,Z,26,113
Marek Novák,ANO,N,26,113
Monika Oborná,ANO,Z,26,113
Ladislav Okleštěk,ANO,Z,26,113
Zuzana Ožanová,ANO,N,26,113
Jana Pastuchová,ANO,Z,26,113
František Petrtýl,ANO,N,26,113
Pavel Plzák,ANO,Z,26,113
Milan Pour,ANO,N,26,113
David Pražák,ANO,M,26,113
Věra Procházková,ANO,N,26,113
