Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,38,0,28,1,11,61,54
ODS,23,10,0,13,0,0,61,54
Piráti,22,9,0,11,2,0,61,54
SPD,19,10,0,5,0,4,61,54
ČSSD,14,6,0,3,0,5,61,54
KSČM,15,7,0,7,1,0,61,54
KDU-ČSL,10,5,0,5,0,0,61,54
TOP09,7,3,0,3,0,1,61,54
STAN,6,1,0,3,2,0,61,54
Nezařaz,6,2,0,1,1,2,61,54
Celkem,200,91,0,79,7,23,61,54
