Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,67,0,3,8,28,352
ODS,23,22,0,0,0,1,28,352
Piráti,22,22,0,0,0,0,28,352
SPD,19,17,0,0,0,2,28,352
ČSSD,15,0,10,0,3,2,28,352
KSČM,15,0,11,0,2,2,28,352
KDU-ČSL,10,9,0,0,0,1,28,352
TOP09,7,4,0,0,2,1,28,352
STAN,6,4,0,0,0,2,28,352
Nezařaz,5,4,0,0,0,1,28,352
Celkem,200,82,88,0,10,20,28,352
