Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,0,0,35,43,57,82
ODS,23,9,0,0,1,13,57,82
Piráti,22,10,0,0,0,12,57,82
SPD,19,0,0,0,8,11,57,82
ČSSD,14,0,0,0,6,8,57,82
KSČM,15,6,0,0,0,9,57,82
KDU-ČSL,10,5,0,0,0,5,57,82
TOP09,7,3,0,1,0,3,57,82
STAN,6,2,0,1,0,3,57,82
Nezařaz,6,0,0,0,0,6,57,82
Celkem,200,35,0,2,50,113,57,82
